question_id,split_name,task_family,tokenization_flags,flag_count
8760,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
243,multi_train,multi,abbreviation,1
244,multi_train,multi,abbreviation;multi_span_delimiter;slash_form,3
7396,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
2513,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2515,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
2510,multi_train,multi,abbreviation;date_time_currency,2
2511,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2516,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2517,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
2518,multi_train,multi,abbreviation;date_time_currency,2
2519,multi_train,multi,abbreviation;date_time_currency,2
7584,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
7585,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
7586,multi_train,multi,date_time_currency;slash_form,2
6749,multi_train,multi,none,1
6750,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
6751,multi_train,multi,multi_span_delimiter,1
6498,multi_train,multi,multi_span_delimiter,1
7204,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact,4
7205,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
7206,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact,4
7207,multi_train,multi,none,1
7196,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
7197,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
7198,multi_train,multi,none,1
7199,multi_train,multi,none,1
7200,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
7202,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
3720,multi_train,multi,multi_span_delimiter,1
3721,multi_train,multi,none,1
3722,multi_train,multi,multi_span_delimiter,1
3723,multi_train,multi,abbreviation;multi_span_delimiter,2
3724,multi_train,multi,abbreviation,1
2241,multi_train,multi,slash_form,1
2242,multi_train,multi,multi_span_delimiter;slash_form,2
2243,multi_train,multi,multi_span_delimiter;slash_form,2
5064,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
2312,multi_train,multi,abbreviation;multi_span_delimiter;numeric_unit_compact;slash_form,4
2313,multi_train,multi,abbreviation;date_time_currency;hyphen_form;slash_form,4
2314,multi_train,multi,abbreviation,1
2355,multi_train,multi,date_time_currency;slash_form,2
2356,multi_train,multi,date_time_currency;slash_form,2
2357,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
2359,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
2360,multi_train,multi,date_time_currency;slash_form,2
2361,multi_train,multi,date_time_currency;slash_form,2
2364,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
2049,multi_train,multi,date_time_currency;hyphen_form;slash_form,3
1453,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
6595,multi_train,multi,none,1
6597,multi_train,multi,none,1
6598,multi_train,multi,none,1
6599,multi_train,multi,none,1
4391,multi_train,multi,multi_span_delimiter,1
4392,multi_train,multi,date_time_currency;slash_form,2
4394,multi_train,multi,none,1
3954,multi_train,multi,multi_span_delimiter,1
3955,multi_train,multi,multi_span_delimiter,1
866,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter,3
868,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
869,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
7540,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
7541,multi_train,multi,date_time_currency;slash_form,2
7543,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
2266,multi_train,multi,multi_span_delimiter,1
2267,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
2268,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
2269,multi_train,multi,abbreviation;date_time_currency,2
5499,multi_train,multi,multi_span_delimiter,1
5502,multi_train,multi,none,1
4314,multi_train,multi,date_time_currency;slash_form,2
5114,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
5115,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
5116,multi_train,multi,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
5117,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
5106,multi_train,multi,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
5107,multi_train,multi,multi_span_delimiter,1
5109,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;slash_form,4
5110,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;slash_form,4
5111,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
5112,multi_train,multi,date_time_currency;slash_form,2
5113,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
2026,multi_train,multi,abbreviation;multi_span_delimiter;numeric_unit_compact,3
4507,multi_train,multi,date_time_currency;slash_form,2
4508,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
5303,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
5304,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
5305,multi_train,multi,date_time_currency;numeric_unit_compact;slash_form,3
5306,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
2896,multi_train,multi,abbreviation,1
2897,multi_train,multi,abbreviation,1
2898,multi_train,multi,abbreviation;multi_span_delimiter,2
2899,multi_train,multi,abbreviation,1
2903,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
2904,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
2905,multi_train,multi,date_time_currency;slash_form,2
7049,multi_train,multi,date_time_currency;multi_span_delimiter,2
7051,multi_train,multi,none,1
886,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
887,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
889,multi_train,multi,date_time_currency;slash_form,2
5930,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
5931,multi_train,multi,date_time_currency;slash_form,2
5932,multi_train,multi,date_time_currency;slash_form,2
5927,multi_train,multi,none,1
5928,multi_train,multi,none,1
5929,multi_train,multi,multi_span_delimiter,1
3428,multi_train,multi,abbreviation;date_time_currency;slash_form,3
3429,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
3430,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
3433,multi_train,multi,abbreviation;date_time_currency;slash_form,3
3434,multi_train,multi,abbreviation;date_time_currency;slash_form,3
3426,multi_train,multi,abbreviation;date_time_currency;slash_form,3
3427,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
3660,multi_train,multi,none,1
5316,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact;slash_form,5
5318,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter,3
7463,multi_train,multi,none,1
7464,multi_train,multi,multi_span_delimiter,1
2368,multi_train,multi,none,1
2369,multi_train,multi,multi_span_delimiter,1
8092,multi_train,multi,multi_span_delimiter,1
8093,multi_train,multi,multi_span_delimiter,1
1524,multi_train,multi,multi_span_delimiter,1
682,multi_train,multi,abbreviation;date_time_currency;hyphen_form,3
683,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter,4
684,multi_train,multi,abbreviation;multi_span_delimiter,2
672,multi_train,multi,multi_span_delimiter,1
673,multi_train,multi,multi_span_delimiter,1
674,multi_train,multi,abbreviation;multi_span_delimiter,2
675,multi_train,multi,none,1
676,multi_train,multi,abbreviation,1
6165,multi_train,multi,abbreviation,1
6166,multi_train,multi,abbreviation,1
6167,multi_train,multi,abbreviation,1
6169,multi_train,multi,abbreviation,1
6247,multi_train,multi,multi_span_delimiter,1
5586,multi_train,multi,multi_span_delimiter,1
5587,multi_train,multi,multi_span_delimiter,1
5588,multi_train,multi,none,1
5475,multi_train,multi,none,1
5476,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
6021,multi_train,multi,date_time_currency;slash_form,2
6023,multi_train,multi,date_time_currency;slash_form,2
6014,multi_train,multi,none,1
6015,multi_train,multi,multi_span_delimiter,1
6016,multi_train,multi,multi_span_delimiter,1
4350,multi_train,multi,multi_span_delimiter,1
6261,multi_train,multi,none,1
6262,multi_train,multi,none,1
6263,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
6264,multi_train,multi,multi_span_delimiter,1
6989,multi_train,multi,multi_span_delimiter;numeric_unit_compact;slash_form,3
6991,multi_train,multi,multi_span_delimiter;numeric_unit_compact;slash_form,3
5485,multi_train,multi,abbreviation;multi_span_delimiter,2
6193,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
1044,multi_train,multi,abbreviation,1
1045,multi_train,multi,abbreviation;multi_span_delimiter;numeric_unit_compact,3
1046,multi_train,multi,abbreviation;multi_span_delimiter;numeric_unit_compact,3
9286,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
9287,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
9288,multi_train,multi,abbreviation;date_time_currency;hyphen_form;slash_form,4
9292,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8434,multi_train,multi,date_time_currency;slash_form,2
8436,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8437,multi_train,multi,date_time_currency;slash_form,2
8438,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8429,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8430,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8431,multi_train,multi,date_time_currency;slash_form,2
8432,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8433,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8440,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
8441,multi_train,multi,date_time_currency;slash_form,2
8442,multi_train,multi,date_time_currency;slash_form,2
8443,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
6114,multi_train,multi,multi_span_delimiter,1
2817,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2818,multi_train,multi,abbreviation,1
2820,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2821,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2822,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2823,multi_train,multi,abbreviation;date_time_currency,2
2824,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2825,multi_train,multi,abbreviation;date_time_currency,2
2826,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2827,multi_train,multi,abbreviation;date_time_currency,2
2828,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2829,multi_train,multi,none,1
3789,multi_train,multi,multi_span_delimiter,1
3791,multi_train,multi,multi_span_delimiter,1
3782,multi_train,multi,none,1
3783,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8120,multi_train,multi,multi_span_delimiter,1
2585,multi_train,multi,multi_span_delimiter,1
2586,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2587,multi_train,multi,abbreviation;date_time_currency,2
2588,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
2589,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2590,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2581,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2012,multi_train,multi,abbreviation;date_time_currency;hyphen_form;slash_form,4
2013,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
2014,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
2015,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
8230,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8231,multi_train,multi,multi_span_delimiter,1
8232,multi_train,multi,none,1
8233,multi_train,multi,multi_span_delimiter,1
8234,multi_train,multi,none,1
1674,multi_train,multi,multi_span_delimiter;slash_form,2
1675,multi_train,multi,multi_span_delimiter;slash_form,2
1676,multi_train,multi,multi_span_delimiter;slash_form,2
1677,multi_train,multi,multi_span_delimiter,1
1678,multi_train,multi,multi_span_delimiter;slash_form,2
4620,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
7421,multi_train,multi,hyphen_form;multi_span_delimiter,2
7422,multi_train,multi,multi_span_delimiter,1
7423,multi_train,multi,multi_span_delimiter,1
6588,multi_train,multi,hyphen_form,1
6589,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter,3
6590,multi_train,multi,hyphen_form;multi_span_delimiter,2
6592,multi_train,multi,hyphen_form;multi_span_delimiter;numeric_unit_compact,3
6593,multi_train,multi,none,1
2230,multi_train,multi,multi_span_delimiter,1
2231,multi_train,multi,multi_span_delimiter,1
2232,multi_train,multi,multi_span_delimiter,1
2233,multi_train,multi,multi_span_delimiter,1
2234,multi_train,multi,none,1
39,multi_train,multi,date_time_currency;slash_form,2
36,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
37,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact;slash_form,5
38,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
40,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
41,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
4945,multi_train,multi,none,1
4946,multi_train,multi,multi_span_delimiter,1
4947,multi_train,multi,multi_span_delimiter,1
4948,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
4949,multi_train,multi,abbreviation;multi_span_delimiter,2
4955,multi_train,multi,abbreviation,1
4956,multi_train,multi,abbreviation;multi_span_delimiter,2
4957,multi_train,multi,multi_span_delimiter,1
4950,multi_train,multi,date_time_currency;hyphen_form;slash_form,3
4951,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
4952,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
4953,multi_train,multi,multi_span_delimiter,1
4954,multi_train,multi,multi_span_delimiter,1
8354,multi_train,multi,date_time_currency;slash_form,2
8355,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8356,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8357,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8349,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8011,multi_train,multi,abbreviation;date_time_currency;hyphen_form;slash_form,4
8012,multi_train,multi,date_time_currency;hyphen_form;slash_form,3
8014,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8015,multi_train,multi,date_time_currency;hyphen_form;slash_form,3
9314,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;slash_form,4
9317,multi_train,multi,date_time_currency;hyphen_form;slash_form,3
9311,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;slash_form,4
7928,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter,3
2036,multi_train,multi,abbreviation;date_time_currency;slash_form,3
2037,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
2038,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
7534,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact,5
7535,multi_train,multi,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
7536,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter,4
7537,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter,4
7411,multi_train,multi,none,1
425,multi_train,multi,none,1
426,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
428,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
6386,multi_train,multi,none,1
1663,multi_train,multi,none,1
1715,multi_train,multi,date_time_currency;multi_span_delimiter,2
1717,multi_train,multi,date_time_currency;multi_span_delimiter,2
1718,multi_train,multi,date_time_currency;multi_span_delimiter,2
4412,multi_train,multi,none,1
4413,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
6485,multi_train,multi,multi_span_delimiter,1
6486,multi_train,multi,none,1
6488,multi_train,multi,none,1
6489,multi_train,multi,multi_span_delimiter,1
4454,multi_train,multi,none,1
4455,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
4112,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter,3
4114,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
4115,multi_train,multi,date_time_currency,1
4117,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter,3
7771,multi_train,multi,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
7772,multi_train,multi,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
7773,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact;slash_form,6
5480,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;slash_form,4
5408,multi_train,multi,abbreviation;multi_span_delimiter,2
5409,multi_train,multi,abbreviation,1
5410,multi_train,multi,abbreviation;multi_span_delimiter,2
3204,multi_train,multi,none,1
3205,multi_train,multi,multi_span_delimiter,1
3206,multi_train,multi,none,1
3207,multi_train,multi,multi_span_delimiter,1
3208,multi_train,multi,none,1
3209,multi_train,multi,multi_span_delimiter,1
996,multi_train,multi,abbreviation;date_time_currency,2
997,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
999,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
1000,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
1476,multi_train,multi,none,1
2174,multi_train,multi,abbreviation;multi_span_delimiter;numeric_unit_compact,3
2176,multi_train,multi,abbreviation,1
3751,multi_train,multi,none,1
3754,multi_train,multi,multi_span_delimiter,1
3755,multi_train,multi,multi_span_delimiter,1
2632,multi_train,multi,multi_span_delimiter;numeric_unit_compact;slash_form,3
2634,multi_train,multi,multi_span_delimiter;numeric_unit_compact;slash_form,3
2635,multi_train,multi,multi_span_delimiter;slash_form,2
2636,multi_train,multi,slash_form,1
2637,multi_train,multi,multi_span_delimiter;numeric_unit_compact;slash_form,3
2638,multi_train,multi,slash_form,1
8076,multi_train,multi,none,1
964,multi_train,multi,abbreviation,1
965,multi_train,multi,abbreviation;multi_span_delimiter,2
966,multi_train,multi,abbreviation;multi_span_delimiter,2
967,multi_train,multi,abbreviation;multi_span_delimiter,2
5664,multi_train,multi,abbreviation;multi_span_delimiter,2
5665,multi_train,multi,abbreviation;multi_span_delimiter,2
5666,multi_train,multi,abbreviation,1
5667,multi_train,multi,abbreviation;multi_span_delimiter,2
4595,multi_train,multi,none,1
4596,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
7090,multi_train,multi,multi_span_delimiter,1
7091,multi_train,multi,multi_span_delimiter,1
5922,multi_train,multi,date_time_currency;slash_form,2
5923,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
5924,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
5925,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
5926,multi_train,multi,date_time_currency;slash_form,2
1021,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
1022,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
1023,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
1024,multi_train,multi,abbreviation;date_time_currency,2
8209,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
8210,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
3141,multi_train,multi,abbreviation;date_time_currency,2
3131,multi_train,multi,abbreviation;date_time_currency,2
3133,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
3134,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
3135,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
3136,multi_train,multi,abbreviation;date_time_currency,2
3909,multi_train,multi,multi_span_delimiter,1
3911,multi_train,multi,none,1
3913,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
5623,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
5624,multi_train,multi,none,1
5625,multi_train,multi,multi_span_delimiter,1
5626,multi_train,multi,none,1
8994,multi_train,multi,hyphen_form;multi_span_delimiter,2
8998,multi_train,multi,multi_span_delimiter,1
8999,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;slash_form,4
9000,multi_train,multi,none,1
9001,multi_train,multi,multi_span_delimiter;slash_form,2
8996,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter,3
1100,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
1101,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
1098,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
1102,multi_train,multi,multi_span_delimiter,1
1099,multi_train,multi,abbreviation;date_time_currency,2
1360,multi_train,multi,abbreviation;multi_span_delimiter;numeric_unit_compact,3
3395,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
3396,multi_train,multi,abbreviation;date_time_currency;slash_form,3
3398,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
5388,multi_train,multi,none,1
5390,multi_train,multi,multi_span_delimiter;slash_form,2
5391,multi_train,multi,multi_span_delimiter,1
2140,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2142,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
2144,multi_train,multi,abbreviation;date_time_currency,2
6054,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact;slash_form,6
3347,multi_train,multi,multi_span_delimiter,1
3341,multi_train,multi,multi_span_delimiter,1
3342,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter;slash_form,4
3345,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
7846,multi_train,multi,date_time_currency;slash_form,2
7847,multi_train,multi,date_time_currency;slash_form,2
7848,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
7766,multi_train,multi,abbreviation;date_time_currency;slash_form,3
7767,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
7768,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8473,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact,4
8475,multi_train,multi,multi_span_delimiter,1
8467,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter,3
8468,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter,3
8470,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter,3
8471,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter,3
8738,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
8739,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8740,multi_train,multi,abbreviation;date_time_currency;hyphen_form;slash_form,4
8741,multi_train,multi,abbreviation;date_time_currency;hyphen_form;slash_form,4
8742,multi_train,multi,date_time_currency;slash_form,2
2443,multi_train,multi,abbreviation,1
2448,multi_train,multi,abbreviation,1
2452,multi_train,multi,abbreviation;multi_span_delimiter,2
2453,multi_train,multi,abbreviation,1
2454,multi_train,multi,abbreviation,1
2455,multi_train,multi,abbreviation;multi_span_delimiter,2
2456,multi_train,multi,abbreviation;multi_span_delimiter,2
1446,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
1447,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
1450,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter,4
1445,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
2010,multi_train,multi,hyphen_form;multi_span_delimiter,2
6389,multi_train,multi,none,1
6390,multi_train,multi,none,1
7336,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
8113,multi_train,multi,abbreviation;multi_span_delimiter,2
2297,multi_train,multi,multi_span_delimiter,1
7821,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact;slash_form,6
7822,multi_train,multi,abbreviation;date_time_currency;hyphen_form;slash_form,4
7823,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact;slash_form,6
8423,multi_train,multi,date_time_currency;slash_form,2
8425,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
8419,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8420,multi_train,multi,date_time_currency;slash_form,2
7383,multi_train,multi,abbreviation,1
7385,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
7261,multi_train,multi,abbreviation;multi_span_delimiter,2
7257,multi_train,multi,abbreviation;multi_span_delimiter,2
7258,multi_train,multi,abbreviation;multi_span_delimiter,2
7259,multi_train,multi,abbreviation;multi_span_delimiter;slash_form,3
7265,multi_train,multi,abbreviation;multi_span_delimiter,2
7267,multi_train,multi,abbreviation,1
7268,multi_train,multi,abbreviation;multi_span_delimiter;slash_form,3
3317,multi_train,multi,abbreviation;multi_span_delimiter;slash_form,3
3318,multi_train,multi,abbreviation;slash_form,2
3319,multi_train,multi,abbreviation;multi_span_delimiter;slash_form,3
3320,multi_train,multi,abbreviation;multi_span_delimiter;slash_form,3
1614,multi_train,multi,date_time_currency;slash_form,2
918,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
920,multi_train,multi,none,1
4467,multi_train,multi,slash_form,1
4468,multi_train,multi,multi_span_delimiter;slash_form,2
6895,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter,3
6898,multi_train,multi,multi_span_delimiter,1
7849,multi_train,multi,none,1
7850,multi_train,multi,multi_span_delimiter;slash_form,2
7852,multi_train,multi,date_time_currency;hyphen_form;slash_form,3
1429,multi_train,multi,abbreviation;multi_span_delimiter,2
1430,multi_train,multi,abbreviation;multi_span_delimiter,2
1431,multi_train,multi,none,1
1432,multi_train,multi,abbreviation;multi_span_delimiter,2
6089,multi_train,multi,multi_span_delimiter,1
6090,multi_train,multi,none,1
6091,multi_train,multi,hyphen_form;multi_span_delimiter,2
6092,multi_train,multi,none,1
6093,multi_train,multi,none,1
5534,multi_train,multi,abbreviation;hyphen_form,2
5535,multi_train,multi,abbreviation;hyphen_form,2
1233,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
1237,multi_train,multi,abbreviation,1
1236,multi_train,multi,abbreviation;date_time_currency;hyphen_form,3
8839,multi_train,multi,date_time_currency;numeric_unit_compact;slash_form,3
8841,multi_train,multi,date_time_currency;slash_form,2
7448,multi_train,multi,abbreviation;date_time_currency;hyphen_form;slash_form,4
7449,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact;slash_form,6
7450,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
7451,multi_train,multi,date_time_currency;slash_form,2
7452,multi_train,multi,abbreviation;date_time_currency;hyphen_form;slash_form,4
4968,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
4970,multi_train,multi,multi_span_delimiter,1
