question_id,split_name,task_family,answer_tokens,short_answer_le_3_tokens
1578,multi_train,multi,1,True
1579,multi_train,multi,4,False
1574,multi_train,multi,1,True
922,multi_train,multi,1,True
2185,multi_train,multi,3,True
8960,multi_train,multi,1,True
8961,multi_train,multi,3,True
8962,multi_train,multi,10,False
8963,multi_train,multi,22,False
8965,multi_train,multi,4,False
8967,multi_train,multi,1,True
397,multi_train,multi,2,True
398,multi_train,multi,6,False
399,multi_train,multi,2,True
400,multi_train,multi,3,True
2148,multi_train,multi,2,True
2149,multi_train,multi,1,True
355,multi_train,multi,1,True
356,multi_train,multi,21,False
357,multi_train,multi,6,False
358,multi_train,multi,1,True
359,multi_train,multi,8,False
360,multi_train,multi,6,False
6924,multi_train,multi,1,True
6925,multi_train,multi,3,True
6926,multi_train,multi,1,True
5769,multi_train,multi,6,False
5771,multi_train,multi,5,False
5772,multi_train,multi,1,True
5773,multi_train,multi,7,False
5775,multi_train,multi,2,True
1274,multi_train,multi,1,True
1276,multi_train,multi,1,True
1277,multi_train,multi,2,True
1278,multi_train,multi,6,False
5541,multi_train,multi,2,True
31,multi_train,multi,2,True
29,multi_train,multi,1,True
27,multi_train,multi,2,True
28,multi_train,multi,1,True
30,multi_train,multi,2,True
2813,multi_train,multi,7,False
2814,multi_train,multi,6,False
2816,multi_train,multi,1,True
5372,multi_train,multi,4,False
5374,multi_train,multi,4,False
1650,multi_train,multi,2,True
7976,multi_train,multi,1,True
7977,multi_train,multi,1,True
7979,multi_train,multi,2,True
7980,multi_train,multi,3,True
6322,multi_train,multi,8,False
6323,multi_train,multi,7,False
1694,multi_train,multi,2,True
1695,multi_train,multi,13,False
1696,multi_train,multi,1,True
1697,multi_train,multi,42,False
4151,multi_train,multi,3,True
4153,multi_train,multi,2,True
6367,multi_train,multi,2,True
1738,multi_train,multi,2,True
1739,multi_train,multi,12,False
1740,multi_train,multi,6,False
7741,multi_train,multi,1,True
7742,multi_train,multi,4,False
7743,multi_train,multi,1,True
7744,multi_train,multi,2,True
4640,multi_train,multi,10,False
4641,multi_train,multi,14,False
4642,multi_train,multi,4,False
5418,multi_train,multi,4,False
5420,multi_train,multi,4,False
6156,multi_train,multi,1,True
6157,multi_train,multi,14,False
6159,multi_train,multi,2,True
2030,multi_train,multi,14,False
2031,multi_train,multi,6,False
811,multi_train,multi,2,True
812,multi_train,multi,2,True
813,multi_train,multi,5,False
810,multi_train,multi,1,True
800,multi_train,multi,3,True
801,multi_train,multi,2,True
802,multi_train,multi,1,True
803,multi_train,multi,3,True
804,multi_train,multi,1,True
805,multi_train,multi,1,True
806,multi_train,multi,2,True
807,multi_train,multi,3,True
808,multi_train,multi,4,False
617,multi_train,multi,1,True
618,multi_train,multi,1,True
619,multi_train,multi,1,True
620,multi_train,multi,6,False
621,multi_train,multi,4,False
614,multi_train,multi,98,False
615,multi_train,multi,4,False
616,multi_train,multi,36,False
623,multi_train,multi,61,False
624,multi_train,multi,19,False
6551,multi_train,multi,5,False
6553,multi_train,multi,2,True
6555,multi_train,multi,3,True
8426,multi_train,multi,1,True
8427,multi_train,multi,2,True
8428,multi_train,multi,2,True
3168,multi_train,multi,2,True
3169,multi_train,multi,1,True
2170,multi_train,multi,3,True
4759,multi_train,multi,2,True
4760,multi_train,multi,1,True
1709,multi_train,multi,9,False
1710,multi_train,multi,6,False
6981,multi_train,multi,1,True
6982,multi_train,multi,2,True
6984,multi_train,multi,2,True
6495,multi_train,multi,1,True
6496,multi_train,multi,2,True
3941,multi_train,multi,2,True
3942,multi_train,multi,6,False
3943,multi_train,multi,1,True
4585,multi_train,multi,8,False
4587,multi_train,multi,6,False
4588,multi_train,multi,8,False
4579,multi_train,multi,2,True
4580,multi_train,multi,2,True
7146,multi_train,multi,4,False
7147,multi_train,multi,4,False
7148,multi_train,multi,4,False
7149,multi_train,multi,1,True
7142,multi_train,multi,6,False
7144,multi_train,multi,1,True
7138,multi_train,multi,7,False
7139,multi_train,multi,3,True
7141,multi_train,multi,1,True
1925,multi_train,multi,4,False
1926,multi_train,multi,1,True
1927,multi_train,multi,12,False
1928,multi_train,multi,3,True
5003,multi_train,multi,19,False
5005,multi_train,multi,31,False
5006,multi_train,multi,17,False
5007,multi_train,multi,2,True
5008,multi_train,multi,1,True
5009,multi_train,multi,2,True
5010,multi_train,multi,1,True
5011,multi_train,multi,2,True
6503,multi_train,multi,3,True
6504,multi_train,multi,2,True
6505,multi_train,multi,2,True
107,multi_train,multi,4,False
108,multi_train,multi,4,False
109,multi_train,multi,1,True
110,multi_train,multi,3,True
2035,multi_train,multi,5,False
9106,multi_train,multi,2,True
9107,multi_train,multi,2,True
9114,multi_train,multi,2,True
9117,multi_train,multi,1,True
9118,multi_train,multi,2,True
9115,multi_train,multi,1,True
9116,multi_train,multi,1,True
9110,multi_train,multi,2,True
9111,multi_train,multi,1,True
9112,multi_train,multi,2,True
3603,multi_train,multi,2,True
3604,multi_train,multi,4,False
3605,multi_train,multi,6,False
3606,multi_train,multi,6,False
3607,multi_train,multi,1,True
3598,multi_train,multi,6,False
3599,multi_train,multi,1,True
3600,multi_train,multi,6,False
3601,multi_train,multi,4,False
3602,multi_train,multi,1,True
3608,multi_train,multi,1,True
3609,multi_train,multi,6,False
3610,multi_train,multi,1,True
3611,multi_train,multi,6,False
6151,multi_train,multi,6,False
1296,multi_train,multi,1,True
1297,multi_train,multi,2,True
1298,multi_train,multi,2,True
1299,multi_train,multi,4,False
1300,multi_train,multi,1,True
7787,multi_train,multi,2,True
7788,multi_train,multi,2,True
1667,multi_train,multi,6,False
1668,multi_train,multi,6,False
1670,multi_train,multi,6,False
6739,multi_train,multi,29,False
6740,multi_train,multi,23,False
6741,multi_train,multi,1,True
1908,multi_train,multi,4,False
1909,multi_train,multi,1,True
1910,multi_train,multi,4,False
1911,multi_train,multi,1,True
6142,multi_train,multi,1,True
3716,multi_train,multi,28,False
3717,multi_train,multi,12,False
7562,multi_train,multi,1,True
7563,multi_train,multi,2,True
7564,multi_train,multi,1,True
7565,multi_train,multi,2,True
7566,multi_train,multi,2,True
7567,multi_train,multi,4,False
1768,multi_train,multi,2,True
1769,multi_train,multi,1,True
4785,multi_train,multi,2,True
4786,multi_train,multi,1,True
4787,multi_train,multi,10,False
6236,multi_train,multi,4,False
9539,multi_train,multi,3,True
9540,multi_train,multi,3,True
9541,multi_train,multi,1,True
9531,multi_train,multi,1,True
9532,multi_train,multi,1,True
9534,multi_train,multi,1,True
9530,multi_train,multi,2,True
9533,multi_train,multi,1,True
5510,multi_train,multi,2,True
3156,multi_train,multi,2,True
3157,multi_train,multi,1,True
3154,multi_train,multi,3,True
3159,multi_train,multi,2,True
3161,multi_train,multi,1,True
4091,multi_train,multi,2,True
4092,multi_train,multi,13,False
4093,multi_train,multi,27,False
6905,multi_train,multi,1,True
6640,multi_train,multi,27,False
6642,multi_train,multi,9,False
4414,multi_train,multi,2,True
4417,multi_train,multi,1,True
6137,multi_train,multi,3,True
6138,multi_train,multi,3,True
6140,multi_train,multi,2,True
2500,multi_train,multi,1,True
2501,multi_train,multi,2,True
2508,multi_train,multi,5,False
2502,multi_train,multi,1,True
2503,multi_train,multi,2,True
2504,multi_train,multi,10,False
2505,multi_train,multi,2,True
6684,multi_train,multi,9,False
6686,multi_train,multi,4,False
2046,multi_train,multi,1,True
2047,multi_train,multi,7,False
8756,multi_train,multi,4,False
8759,multi_train,multi,2,True
8760,multi_train,multi,3,True
243,multi_train,multi,1,True
244,multi_train,multi,2,True
7396,multi_train,multi,2,True
2513,multi_train,multi,6,False
2515,multi_train,multi,6,False
2510,multi_train,multi,1,True
2511,multi_train,multi,8,False
2516,multi_train,multi,6,False
2517,multi_train,multi,6,False
2518,multi_train,multi,1,True
2519,multi_train,multi,1,True
7584,multi_train,multi,4,False
7585,multi_train,multi,2,True
7586,multi_train,multi,1,True
6749,multi_train,multi,1,True
6750,multi_train,multi,6,False
6751,multi_train,multi,4,False
6498,multi_train,multi,2,True
7204,multi_train,multi,2,True
7205,multi_train,multi,2,True
7206,multi_train,multi,2,True
7207,multi_train,multi,1,True
7196,multi_train,multi,2,True
7197,multi_train,multi,2,True
7198,multi_train,multi,1,True
7199,multi_train,multi,1,True
7200,multi_train,multi,2,True
7202,multi_train,multi,2,True
3720,multi_train,multi,2,True
3721,multi_train,multi,1,True
3722,multi_train,multi,2,True
3723,multi_train,multi,4,False
3724,multi_train,multi,1,True
2241,multi_train,multi,1,True
2242,multi_train,multi,4,False
2243,multi_train,multi,4,False
5064,multi_train,multi,8,False
2312,multi_train,multi,3,True
2313,multi_train,multi,3,True
2314,multi_train,multi,1,True
2355,multi_train,multi,2,True
2356,multi_train,multi,1,True
2357,multi_train,multi,4,False
2359,multi_train,multi,4,False
2360,multi_train,multi,1,True
2361,multi_train,multi,1,True
2364,multi_train,multi,4,False
2049,multi_train,multi,1,True
1453,multi_train,multi,2,True
6595,multi_train,multi,12,False
6597,multi_train,multi,1,True
6598,multi_train,multi,1,True
6599,multi_train,multi,1,True
4391,multi_train,multi,10,False
4392,multi_train,multi,1,True
4394,multi_train,multi,2,True
3954,multi_train,multi,2,True
3955,multi_train,multi,2,True
866,multi_train,multi,8,False
868,multi_train,multi,6,False
869,multi_train,multi,6,False
7540,multi_train,multi,6,False
7541,multi_train,multi,1,True
7543,multi_train,multi,2,True
2266,multi_train,multi,2,True
2267,multi_train,multi,2,True
2268,multi_train,multi,2,True
2269,multi_train,multi,1,True
5499,multi_train,multi,4,False
5502,multi_train,multi,1,True
4314,multi_train,multi,3,True
5114,multi_train,multi,2,True
5115,multi_train,multi,3,True
5116,multi_train,multi,1,True
5117,multi_train,multi,4,False
5106,multi_train,multi,1,True
5107,multi_train,multi,4,False
5109,multi_train,multi,6,False
5110,multi_train,multi,4,False
5111,multi_train,multi,4,False
5112,multi_train,multi,1,True
5113,multi_train,multi,5,False
2026,multi_train,multi,2,True
4507,multi_train,multi,1,True
4508,multi_train,multi,5,False
5303,multi_train,multi,8,False
5304,multi_train,multi,2,True
5305,multi_train,multi,1,True
5306,multi_train,multi,3,True
2896,multi_train,multi,1,True
2897,multi_train,multi,5,False
2898,multi_train,multi,5,False
2899,multi_train,multi,1,True
2903,multi_train,multi,5,False
2904,multi_train,multi,4,False
2905,multi_train,multi,1,True
7049,multi_train,multi,20,False
7051,multi_train,multi,1,True
886,multi_train,multi,2,True
887,multi_train,multi,5,False
889,multi_train,multi,1,True
5930,multi_train,multi,2,True
5931,multi_train,multi,1,True
5932,multi_train,multi,1,True
5927,multi_train,multi,1,True
5928,multi_train,multi,1,True
5929,multi_train,multi,2,True
3428,multi_train,multi,1,True
3429,multi_train,multi,4,False
3430,multi_train,multi,4,False
3433,multi_train,multi,1,True
3434,multi_train,multi,2,True
3426,multi_train,multi,1,True
3427,multi_train,multi,2,True
3660,multi_train,multi,1,True
5316,multi_train,multi,5,False
5318,multi_train,multi,2,True
7463,multi_train,multi,1,True
7464,multi_train,multi,10,False
2368,multi_train,multi,1,True
2369,multi_train,multi,54,False
8092,multi_train,multi,9,False
8093,multi_train,multi,15,False
1524,multi_train,multi,25,False
682,multi_train,multi,1,True
683,multi_train,multi,2,True
684,multi_train,multi,3,True
672,multi_train,multi,2,True
673,multi_train,multi,3,True
674,multi_train,multi,2,True
675,multi_train,multi,1,True
676,multi_train,multi,1,True
6165,multi_train,multi,1,True
6166,multi_train,multi,1,True
6167,multi_train,multi,1,True
6169,multi_train,multi,5,False
6247,multi_train,multi,8,False
5586,multi_train,multi,5,False
5587,multi_train,multi,8,False
5588,multi_train,multi,1,True
5475,multi_train,multi,1,True
5476,multi_train,multi,5,False
6021,multi_train,multi,1,True
6023,multi_train,multi,1,True
6014,multi_train,multi,1,True
6015,multi_train,multi,2,True
6016,multi_train,multi,6,False
4350,multi_train,multi,7,False
6261,multi_train,multi,1,True
6262,multi_train,multi,1,True
6263,multi_train,multi,2,True
6264,multi_train,multi,4,False
6989,multi_train,multi,4,False
6991,multi_train,multi,2,True
5485,multi_train,multi,2,True
6193,multi_train,multi,11,False
1044,multi_train,multi,1,True
1045,multi_train,multi,2,True
1046,multi_train,multi,2,True
9286,multi_train,multi,4,False
9287,multi_train,multi,2,True
9288,multi_train,multi,1,True
9292,multi_train,multi,4,False
8434,multi_train,multi,1,True
8436,multi_train,multi,2,True
8437,multi_train,multi,1,True
8438,multi_train,multi,2,True
8429,multi_train,multi,2,True
8430,multi_train,multi,4,False
8431,multi_train,multi,1,True
8432,multi_train,multi,4,False
8433,multi_train,multi,2,True
8440,multi_train,multi,2,True
8441,multi_train,multi,1,True
8442,multi_train,multi,1,True
8443,multi_train,multi,2,True
6114,multi_train,multi,4,False
2817,multi_train,multi,6,False
2818,multi_train,multi,4,False
2820,multi_train,multi,7,False
2821,multi_train,multi,6,False
2822,multi_train,multi,5,False
2823,multi_train,multi,1,True
2824,multi_train,multi,12,False
2825,multi_train,multi,1,True
2826,multi_train,multi,6,False
2827,multi_train,multi,1,True
2828,multi_train,multi,6,False
2829,multi_train,multi,6,False
3789,multi_train,multi,2,True
3791,multi_train,multi,2,True
3782,multi_train,multi,1,True
3783,multi_train,multi,2,True
8120,multi_train,multi,17,False
2585,multi_train,multi,9,False
2586,multi_train,multi,2,True
2587,multi_train,multi,1,True
2588,multi_train,multi,4,False
2589,multi_train,multi,6,False
2590,multi_train,multi,2,True
2581,multi_train,multi,2,True
2012,multi_train,multi,1,True
2013,multi_train,multi,2,True
2014,multi_train,multi,2,True
2015,multi_train,multi,2,True
8230,multi_train,multi,4,False
8231,multi_train,multi,34,False
8232,multi_train,multi,1,True
8233,multi_train,multi,2,True
8234,multi_train,multi,3,True
1674,multi_train,multi,5,False
1675,multi_train,multi,4,False
1676,multi_train,multi,6,False
1677,multi_train,multi,2,True
1678,multi_train,multi,4,False
4620,multi_train,multi,2,True
7421,multi_train,multi,23,False
7422,multi_train,multi,2,True
7423,multi_train,multi,2,True
6588,multi_train,multi,1,True
6589,multi_train,multi,18,False
6590,multi_train,multi,2,True
6592,multi_train,multi,2,True
6593,multi_train,multi,1,True
2230,multi_train,multi,2,True
2231,multi_train,multi,3,True
2232,multi_train,multi,3,True
2233,multi_train,multi,3,True
2234,multi_train,multi,1,True
39,multi_train,multi,1,True
36,multi_train,multi,2,True
37,multi_train,multi,6,False
38,multi_train,multi,2,True
40,multi_train,multi,2,True
41,multi_train,multi,2,True
4945,multi_train,multi,1,True
4946,multi_train,multi,2,True
4947,multi_train,multi,2,True
4948,multi_train,multi,4,False
4949,multi_train,multi,2,True
4955,multi_train,multi,1,True
4956,multi_train,multi,2,True
4957,multi_train,multi,2,True
4950,multi_train,multi,1,True
4951,multi_train,multi,6,False
4952,multi_train,multi,2,True
4953,multi_train,multi,2,True
4954,multi_train,multi,2,True
8354,multi_train,multi,1,True
8355,multi_train,multi,4,False
8356,multi_train,multi,2,True
8357,multi_train,multi,2,True
8349,multi_train,multi,4,False
8011,multi_train,multi,1,True
8012,multi_train,multi,1,True
8014,multi_train,multi,2,True
8015,multi_train,multi,1,True
9314,multi_train,multi,8,False
9317,multi_train,multi,1,True
9311,multi_train,multi,3,True
7928,multi_train,multi,30,False
2036,multi_train,multi,1,True
2037,multi_train,multi,8,False
2038,multi_train,multi,4,False
7534,multi_train,multi,2,True
7535,multi_train,multi,1,True
7536,multi_train,multi,3,True
7537,multi_train,multi,4,False
7411,multi_train,multi,1,True
425,multi_train,multi,1,True
426,multi_train,multi,4,False
428,multi_train,multi,16,False
6386,multi_train,multi,1,True
1663,multi_train,multi,1,True
1715,multi_train,multi,13,False
1717,multi_train,multi,6,False
1718,multi_train,multi,6,False
4412,multi_train,multi,1,True
4413,multi_train,multi,3,True
6485,multi_train,multi,16,False
6486,multi_train,multi,1,True
6488,multi_train,multi,2,True
6489,multi_train,multi,18,False
4454,multi_train,multi,5,False
4455,multi_train,multi,2,True
4112,multi_train,multi,5,False
4114,multi_train,multi,13,False
4115,multi_train,multi,1,True
4117,multi_train,multi,9,False
7771,multi_train,multi,1,True
7772,multi_train,multi,3,True
7773,multi_train,multi,2,True
5480,multi_train,multi,2,True
5408,multi_train,multi,8,False
5409,multi_train,multi,1,True
5410,multi_train,multi,8,False
3204,multi_train,multi,1,True
3205,multi_train,multi,4,False
3206,multi_train,multi,1,True
3207,multi_train,multi,4,False
3208,multi_train,multi,1,True
3209,multi_train,multi,4,False
996,multi_train,multi,1,True
997,multi_train,multi,2,True
999,multi_train,multi,2,True
1000,multi_train,multi,2,True
1476,multi_train,multi,1,True
2174,multi_train,multi,6,False
2176,multi_train,multi,1,True
3751,multi_train,multi,1,True
3754,multi_train,multi,12,False
3755,multi_train,multi,7,False
2632,multi_train,multi,2,True
2634,multi_train,multi,2,True
2635,multi_train,multi,2,True
2636,multi_train,multi,1,True
2637,multi_train,multi,2,True
2638,multi_train,multi,1,True
8076,multi_train,multi,1,True
964,multi_train,multi,1,True
965,multi_train,multi,5,False
966,multi_train,multi,4,False
967,multi_train,multi,12,False
5664,multi_train,multi,4,False
5665,multi_train,multi,2,True
5666,multi_train,multi,1,True
5667,multi_train,multi,8,False
4595,multi_train,multi,1,True
4596,multi_train,multi,6,False
7090,multi_train,multi,19,False
7091,multi_train,multi,21,False
5922,multi_train,multi,1,True
5923,multi_train,multi,3,True
5924,multi_train,multi,2,True
5925,multi_train,multi,2,True
5926,multi_train,multi,1,True
1021,multi_train,multi,6,False
1022,multi_train,multi,6,False
1023,multi_train,multi,4,False
1024,multi_train,multi,1,True
8209,multi_train,multi,2,True
8210,multi_train,multi,4,False
3141,multi_train,multi,1,True
3131,multi_train,multi,1,True
3133,multi_train,multi,2,True
3134,multi_train,multi,9,False
3135,multi_train,multi,12,False
3136,multi_train,multi,1,True
3909,multi_train,multi,8,False
3911,multi_train,multi,1,True
3913,multi_train,multi,2,True
5623,multi_train,multi,4,False
5624,multi_train,multi,1,True
5625,multi_train,multi,4,False
5626,multi_train,multi,1,True
8994,multi_train,multi,46,False
8998,multi_train,multi,14,False
8999,multi_train,multi,3,True
9000,multi_train,multi,1,True
9001,multi_train,multi,2,True
8996,multi_train,multi,25,False
1100,multi_train,multi,6,False
1101,multi_train,multi,6,False
1098,multi_train,multi,6,False
1102,multi_train,multi,2,True
1099,multi_train,multi,1,True
1360,multi_train,multi,2,True
3395,multi_train,multi,2,True
3396,multi_train,multi,1,True
3398,multi_train,multi,2,True
5388,multi_train,multi,1,True
5390,multi_train,multi,3,True
5391,multi_train,multi,2,True
2140,multi_train,multi,2,True
2142,multi_train,multi,2,True
2144,multi_train,multi,1,True
6054,multi_train,multi,16,False
3347,multi_train,multi,27,False
3341,multi_train,multi,2,True
3342,multi_train,multi,37,False
3345,multi_train,multi,13,False
7846,multi_train,multi,1,True
7847,multi_train,multi,1,True
7848,multi_train,multi,2,True
7766,multi_train,multi,1,True
7767,multi_train,multi,2,True
7768,multi_train,multi,4,False
8473,multi_train,multi,16,False
8475,multi_train,multi,8,False
8467,multi_train,multi,15,False
8468,multi_train,multi,23,False
8470,multi_train,multi,5,False
8471,multi_train,multi,8,False
8738,multi_train,multi,2,True
8739,multi_train,multi,2,True
8740,multi_train,multi,1,True
8741,multi_train,multi,1,True
8742,multi_train,multi,1,True
2443,multi_train,multi,1,True
2448,multi_train,multi,2,True
2452,multi_train,multi,16,False
2453,multi_train,multi,1,True
2454,multi_train,multi,1,True
2455,multi_train,multi,2,True
2456,multi_train,multi,15,False
1446,multi_train,multi,6,False
1447,multi_train,multi,7,False
1450,multi_train,multi,6,False
1445,multi_train,multi,4,False
2010,multi_train,multi,6,False
6389,multi_train,multi,2,True
6390,multi_train,multi,1,True
7336,multi_train,multi,5,False
8113,multi_train,multi,9,False
2297,multi_train,multi,2,True
7821,multi_train,multi,2,True
7822,multi_train,multi,1,True
7823,multi_train,multi,2,True
8423,multi_train,multi,1,True
8425,multi_train,multi,4,False
8419,multi_train,multi,2,True
8420,multi_train,multi,1,True
7383,multi_train,multi,1,True
7385,multi_train,multi,2,True
7261,multi_train,multi,2,True
7257,multi_train,multi,10,False
7258,multi_train,multi,5,False
7259,multi_train,multi,10,False
7265,multi_train,multi,2,True
7267,multi_train,multi,1,True
7268,multi_train,multi,2,True
3317,multi_train,multi,3,True
3318,multi_train,multi,1,True
3319,multi_train,multi,2,True
3320,multi_train,multi,2,True
1614,multi_train,multi,1,True
918,multi_train,multi,2,True
920,multi_train,multi,1,True
4467,multi_train,multi,5,False
4468,multi_train,multi,7,False
6895,multi_train,multi,2,True
6898,multi_train,multi,4,False
7849,multi_train,multi,1,True
7850,multi_train,multi,3,True
7852,multi_train,multi,1,True
1429,multi_train,multi,4,False
1430,multi_train,multi,10,False
1431,multi_train,multi,1,True
1432,multi_train,multi,2,True
6089,multi_train,multi,2,True
6090,multi_train,multi,2,True
6091,multi_train,multi,2,True
6092,multi_train,multi,1,True
6093,multi_train,multi,3,True
5534,multi_train,multi,2,True
5535,multi_train,multi,1,True
1233,multi_train,multi,2,True
1237,multi_train,multi,1,True
1236,multi_train,multi,1,True
8839,multi_train,multi,1,True
8841,multi_train,multi,1,True
7448,multi_train,multi,1,True
7449,multi_train,multi,2,True
7450,multi_train,multi,2,True
7451,multi_train,multi,1,True
7452,multi_train,multi,1,True
4968,multi_train,multi,9,False
4970,multi_train,multi,5,False
4971,multi_train,multi,1,True
1092,multi_train,multi,4,False
5552,multi_train,multi,1,True
5554,multi_train,multi,2,True
5555,multi_train,multi,2,True
4774,multi_train,multi,3,True
4449,multi_train,multi,2,True
4450,multi_train,multi,2,True
4452,multi_train,multi,2,True
4443,multi_train,multi,3,True
4444,multi_train,multi,2,True
4445,multi_train,multi,1,True
4446,multi_train,multi,10,False
1272,multi_train,multi,2,True
1273,multi_train,multi,2,True
3979,multi_train,multi,2,True
3980,multi_train,multi,2,True
3981,multi_train,multi,1,True
256,multi_train,multi,1,True
257,multi_train,multi,13,False
258,multi_train,multi,1,True
259,multi_train,multi,4,False
6424,multi_train,multi,3,True
6425,multi_train,multi,12,False
8716,multi_train,multi,1,True
8717,multi_train,multi,1,True
8719,multi_train,multi,2,True
8720,multi_train,multi,2,True
8721,multi_train,multi,2,True
8722,multi_train,multi,1,True
8723,multi_train,multi,2,True
8724,multi_train,multi,4,False
6659,multi_train,multi,1,True
6661,multi_train,multi,11,False
6663,multi_train,multi,22,False
4060,multi_train,multi,8,False
1525,multi_train,multi,1,True
1526,multi_train,multi,27,False
1264,multi_train,multi,13,False
1265,multi_train,multi,10,False
8,multi_train,multi,6,False
9,multi_train,multi,2,True
10,multi_train,multi,2,True
11,multi_train,multi,1,True
1536,multi_train,multi,3,True
1537,multi_train,multi,2,True
1538,multi_train,multi,1,True
6378,multi_train,multi,1,True
6379,multi_train,multi,72,False
6380,multi_train,multi,6,False
6381,multi_train,multi,6,False
3307,multi_train,multi,3,True
3308,multi_train,multi,1,True
3309,multi_train,multi,6,False
3314,multi_train,multi,2,True
3315,multi_train,multi,2,True
3310,multi_train,multi,1,True
3311,multi_train,multi,3,True
3312,multi_train,multi,1,True
3313,multi_train,multi,2,True
3987,multi_train,multi,1,True
3990,multi_train,multi,8,False
3991,multi_train,multi,20,False
6131,multi_train,multi,2,True
6132,multi_train,multi,1,True
7312,multi_train,multi,8,False
7313,multi_train,multi,17,False
7310,multi_train,multi,7,False
7311,multi_train,multi,1,True
7303,multi_train,multi,38,False
7306,multi_train,multi,5,False
7307,multi_train,multi,6,False
165,multi_train,multi,8,False
167,multi_train,multi,4,False
168,multi_train,multi,2,True
8989,multi_train,multi,17,False
8986,multi_train,multi,12,False
8987,multi_train,multi,7,False
278,multi_train,multi,1,True
279,multi_train,multi,3,True
280,multi_train,multi,3,True
281,multi_train,multi,8,False
282,multi_train,multi,1,True
2914,multi_train,multi,1,True
2915,multi_train,multi,1,True
2906,multi_train,multi,2,True
2909,multi_train,multi,1,True
2911,multi_train,multi,2,True
2913,multi_train,multi,2,True
956,multi_train,multi,3,True
960,multi_train,multi,2,True
961,multi_train,multi,2,True
7379,multi_train,multi,2,True
7380,multi_train,multi,7,False
7381,multi_train,multi,1,True
7382,multi_train,multi,1,True
877,multi_train,multi,1,True
878,multi_train,multi,4,False
880,multi_train,multi,13,False
308,multi_train,multi,2,True
309,multi_train,multi,4,False
310,multi_train,multi,1,True
6556,multi_train,multi,27,False
8255,multi_train,multi,8,False
1161,multi_train,multi,10,False
3621,multi_train,multi,2,True
3622,multi_train,multi,2,True
3612,multi_train,multi,1,True
3613,multi_train,multi,2,True
3614,multi_train,multi,2,True
3615,multi_train,multi,2,True
3616,multi_train,multi,4,False
3618,multi_train,multi,3,True
7098,multi_train,multi,21,False
7099,multi_train,multi,1,True
7094,multi_train,multi,1,True
7095,multi_train,multi,24,False
7096,multi_train,multi,23,False
7097,multi_train,multi,1,True
7092,multi_train,multi,1,True
7093,multi_train,multi,21,False
8288,multi_train,multi,1,True
8290,multi_train,multi,18,False
401,multi_train,multi,2,True
402,multi_train,multi,1,True
4254,multi_train,multi,1,True
4255,multi_train,multi,8,False
4256,multi_train,multi,28,False
4257,multi_train,multi,7,False
5334,multi_train,multi,1,True
5335,multi_train,multi,2,True
5336,multi_train,multi,1,True
5337,multi_train,multi,1,True
9471,multi_train,multi,1,True
9472,multi_train,multi,6,False
9473,multi_train,multi,3,True
9475,multi_train,multi,2,True
9484,multi_train,multi,2,True
9485,multi_train,multi,2,True
9483,multi_train,multi,1,True
9486,multi_train,multi,1,True
9477,multi_train,multi,1,True
9478,multi_train,multi,2,True
9479,multi_train,multi,2,True
9480,multi_train,multi,2,True
6375,multi_train,multi,2,True
6376,multi_train,multi,13,False
6377,multi_train,multi,2,True
3083,multi_train,multi,1,True
3084,multi_train,multi,11,False
3085,multi_train,multi,6,False
3086,multi_train,multi,7,False
3076,multi_train,multi,1,True
3077,multi_train,multi,2,True
3078,multi_train,multi,13,False
3079,multi_train,multi,6,False
3080,multi_train,multi,4,False
3081,multi_train,multi,4,False
3082,multi_train,multi,1,True
6618,multi_train,multi,2,True
2126,multi_train,multi,5,False
2127,multi_train,multi,1,True
2129,multi_train,multi,3,True
2130,multi_train,multi,3,True
3245,multi_train,multi,7,False
3246,multi_train,multi,7,False
3236,multi_train,multi,7,False
3239,multi_train,multi,1,True
1569,multi_train,multi,3,True
2177,multi_train,multi,1,True
2179,multi_train,multi,2,True
2180,multi_train,multi,10,False
5356,multi_train,multi,9,False
5357,multi_train,multi,1,True
5358,multi_train,multi,6,False
5359,multi_train,multi,2,True
5360,multi_train,multi,1,True
6600,multi_train,multi,1,True
6601,multi_train,multi,8,False
6603,multi_train,multi,5,False
2671,multi_train,multi,1,True
2663,multi_train,multi,2,True
2665,multi_train,multi,2,True
2667,multi_train,multi,2,True
2668,multi_train,multi,1,True
4426,multi_train,multi,5,False
4427,multi_train,multi,1,True
1238,multi_train,multi,1,True
1241,multi_train,multi,4,False
1242,multi_train,multi,1,True
6533,multi_train,multi,11,False
6535,multi_train,multi,1,True
4471,multi_train,multi,4,False
4472,multi_train,multi,10,False
4473,multi_train,multi,1,True
4474,multi_train,multi,2,True
5245,multi_train,multi,1,True
5246,multi_train,multi,5,False
3400,multi_train,multi,2,True
3401,multi_train,multi,2,True
3402,multi_train,multi,2,True
3403,multi_train,multi,2,True
3404,multi_train,multi,1,True
2052,multi_train,multi,2,True
4381,multi_train,multi,8,False
4382,multi_train,multi,10,False
4383,multi_train,multi,1,True
8146,multi_train,multi,1,True
8147,multi_train,multi,4,False
8148,multi_train,multi,1,True
8149,multi_train,multi,2,True
504,multi_train,multi,1,True
505,multi_train,multi,2,True
506,multi_train,multi,3,True
507,multi_train,multi,2,True
508,multi_train,multi,6,False
509,multi_train,multi,6,False
510,multi_train,multi,1,True
1352,multi_train,multi,2,True
