question_id,split_name,task_family,diacritic_consistency,question_has_diacritics,answer_has_diacritics,question_normalization_suspect,answer_normalization_suspect
8302,multi_train,multi,question_text_with_diacritics,True,False,False,False
8303,multi_train,multi,question_text_with_diacritics,True,False,False,False
1191,multi_train,multi,question_text_with_diacritics,True,False,False,False
1192,multi_train,multi,both_with_diacritics,True,True,False,False
1193,multi_train,multi,question_text_with_diacritics,True,False,False,False
290,multi_train,multi,both_with_diacritics,True,True,False,False
8035,multi_train,multi,both_with_diacritics,True,True,False,False
8036,multi_train,multi,both_with_diacritics,True,True,False,False
8037,multi_train,multi,question_text_with_diacritics,True,False,False,False
8038,multi_train,multi,both_with_diacritics,True,True,False,False
6440,multi_train,multi,both_with_diacritics,True,True,False,False
6441,multi_train,multi,both_with_diacritics,True,True,False,False
6442,multi_train,multi,both_with_diacritics,True,True,False,False
6443,multi_train,multi,question_text_with_diacritics,True,False,False,False
8178,multi_train,multi,question_text_with_diacritics,True,False,False,False
8179,multi_train,multi,both_with_diacritics,True,True,False,False
8180,multi_train,multi,both_with_diacritics,True,True,False,False
8181,multi_train,multi,both_with_diacritics,True,True,False,False
8182,multi_train,multi,both_with_diacritics,True,True,False,False
8183,multi_train,multi,both_with_diacritics,True,True,False,False
8866,multi_train,multi,question_text_with_diacritics,True,False,False,False
8867,multi_train,multi,question_text_with_diacritics,True,False,False,False
8868,multi_train,multi,question_text_with_diacritics,True,False,False,False
8870,multi_train,multi,question_text_with_diacritics,True,False,False,False
8862,multi_train,multi,question_text_with_diacritics,True,False,False,False
8863,multi_train,multi,question_text_with_diacritics,True,False,False,False
7078,multi_train,multi,question_text_with_diacritics,True,False,False,False
7079,multi_train,multi,question_text_with_diacritics,True,False,False,False
7080,multi_train,multi,question_text_with_diacritics,True,False,False,False
7075,multi_train,multi,both_with_diacritics,True,True,False,False
7077,multi_train,multi,question_text_with_diacritics,True,False,False,False
7083,multi_train,multi,both_with_diacritics,True,True,False,False
161,multi_train,multi,both_with_diacritics,True,True,False,False
162,multi_train,multi,both_with_diacritics,True,True,False,False
163,multi_train,multi,question_text_with_diacritics,True,False,False,False
164,multi_train,multi,question_text_with_diacritics,True,False,False,False
3821,multi_train,multi,both_with_diacritics,True,True,False,False
3822,multi_train,multi,both_with_diacritics,True,True,False,False
3823,multi_train,multi,question_text_with_diacritics,True,False,False,False
7643,multi_train,multi,both_with_diacritics,True,True,False,False
7644,multi_train,multi,question_text_with_diacritics,True,False,False,False
4502,multi_train,multi,both_with_diacritics,True,True,False,False
4504,multi_train,multi,both_with_diacritics,True,True,False,False
8351,multi_train,multi,question_text_with_diacritics,True,False,False,False
8352,multi_train,multi,question_text_with_diacritics,True,False,False,False
8353,multi_train,multi,question_text_with_diacritics,True,False,False,False
4046,multi_train,multi,question_text_with_diacritics,True,False,False,False
4047,multi_train,multi,both_with_diacritics,True,True,False,False
2943,multi_train,multi,question_text_with_diacritics,True,False,False,False
2944,multi_train,multi,question_text_with_diacritics,True,False,False,False
2945,multi_train,multi,question_text_with_diacritics,True,False,False,False
2946,multi_train,multi,question_text_with_diacritics,True,False,False,False
2948,multi_train,multi,question_text_with_diacritics,True,False,False,False
2952,multi_train,multi,question_text_with_diacritics,True,False,False,False
2953,multi_train,multi,both_with_diacritics,True,True,False,False
9003,multi_train,multi,both_with_diacritics,True,True,False,False
9002,multi_train,multi,question_text_with_diacritics,True,False,False,False
9004,multi_train,multi,question_text_with_diacritics,True,False,False,False
9005,multi_train,multi,question_text_with_diacritics,True,False,False,False
9008,multi_train,multi,both_with_diacritics,True,True,False,False
9009,multi_train,multi,both_with_diacritics,True,True,False,False
7615,multi_train,multi,both_with_diacritics,True,True,False,False
7617,multi_train,multi,both_with_diacritics,True,True,False,False
3772,multi_train,multi,both_with_diacritics,True,True,False,False
3774,multi_train,multi,question_text_with_diacritics,True,False,False,False
3776,multi_train,multi,both_with_diacritics,True,True,False,False
3777,multi_train,multi,both_with_diacritics,True,True,False,False
3779,multi_train,multi,both_with_diacritics,True,True,False,False
3780,multi_train,multi,question_text_with_diacritics,True,False,False,False
4494,multi_train,multi,question_text_with_diacritics,True,False,False,False
4495,multi_train,multi,both_with_diacritics,True,True,False,False
4496,multi_train,multi,question_text_with_diacritics,True,False,False,False
1950,multi_train,multi,both_with_diacritics,True,True,False,False
127,multi_train,multi,question_text_with_diacritics,True,False,False,False
124,multi_train,multi,question_text_with_diacritics,True,False,False,False
2193,multi_train,multi,both_with_diacritics,True,True,False,False
2194,multi_train,multi,question_text_with_diacritics,True,False,False,False
8985,multi_train,multi,both_with_diacritics,True,True,False,False
3454,multi_train,multi,question_text_with_diacritics,True,False,False,False
3455,multi_train,multi,question_text_with_diacritics,True,False,False,False
3457,multi_train,multi,both_with_diacritics,True,True,False,False
3447,multi_train,multi,both_with_diacritics,True,True,False,False
3449,multi_train,multi,both_with_diacritics,True,True,False,False
3450,multi_train,multi,question_text_with_diacritics,True,False,False,False
3451,multi_train,multi,both_with_diacritics,True,True,False,False
3452,multi_train,multi,both_with_diacritics,True,True,False,False
4034,multi_train,multi,both_with_diacritics,True,True,False,False
4036,multi_train,multi,question_text_with_diacritics,True,False,False,False
5217,multi_train,multi,answer_missing_diacritics,True,False,False,False
5219,multi_train,multi,question_text_with_diacritics,True,False,False,False
5221,multi_train,multi,question_text_with_diacritics,True,False,False,False
1998,multi_train,multi,question_text_with_diacritics,True,False,False,False
2190,multi_train,multi,both_with_diacritics,True,True,False,False
2192,multi_train,multi,question_text_with_diacritics,True,False,False,False
5324,multi_train,multi,question_text_with_diacritics,True,False,False,False
5325,multi_train,multi,question_text_with_diacritics,True,False,False,False
291,multi_train,multi,question_text_with_diacritics,True,False,False,False
292,multi_train,multi,question_text_with_diacritics,True,False,False,False
293,multi_train,multi,both_with_diacritics,True,True,False,False
294,multi_train,multi,both_with_diacritics,True,True,False,False
4384,multi_train,multi,question_text_with_diacritics,True,False,False,False
4385,multi_train,multi,question_text_with_diacritics,True,False,False,False
4387,multi_train,multi,both_with_diacritics,True,True,False,False
1187,multi_train,multi,both_with_diacritics,True,True,False,False
9295,multi_train,multi,question_text_with_diacritics,True,False,False,False
9296,multi_train,multi,question_text_with_diacritics,True,False,False,False
8226,multi_train,multi,both_with_diacritics,True,True,False,False
8227,multi_train,multi,question_text_with_diacritics,True,False,False,False
8229,multi_train,multi,both_with_diacritics,True,True,False,False
2406,multi_train,multi,question_text_with_diacritics,True,False,False,False
2408,multi_train,multi,both_with_diacritics,True,True,False,False
2410,multi_train,multi,question_text_with_diacritics,True,False,False,False
2412,multi_train,multi,both_with_diacritics,True,True,False,False
2414,multi_train,multi,both_with_diacritics,True,True,False,False
2416,multi_train,multi,both_with_diacritics,True,True,False,False
4606,multi_train,multi,question_text_with_diacritics,True,False,False,False
4608,multi_train,multi,question_text_with_diacritics,True,False,False,False
4610,multi_train,multi,both_with_diacritics,True,True,False,False
3829,multi_train,multi,both_with_diacritics,True,True,False,False
3831,multi_train,multi,question_text_with_diacritics,True,False,False,False
1833,multi_train,multi,both_with_diacritics,True,True,False,False
1834,multi_train,multi,question_text_with_diacritics,True,False,False,False
1835,multi_train,multi,question_text_with_diacritics,True,False,False,False
1836,multi_train,multi,both_with_diacritics,True,True,False,False
1837,multi_train,multi,question_text_with_diacritics,True,False,False,False
133,multi_train,multi,both_with_diacritics,True,True,False,False
4611,multi_train,multi,both_with_diacritics,True,True,False,False
4612,multi_train,multi,both_with_diacritics,True,True,False,False
4613,multi_train,multi,question_text_with_diacritics,True,False,False,False
1808,multi_train,multi,both_with_diacritics,True,True,False,False
1809,multi_train,multi,question_text_with_diacritics,True,False,False,False
1810,multi_train,multi,question_text_with_diacritics,True,False,False,False
1679,multi_train,multi,question_text_with_diacritics,True,False,False,False
1680,multi_train,multi,both_with_diacritics,True,True,False,False
1681,multi_train,multi,question_text_with_diacritics,True,False,False,False
1682,multi_train,multi,both_with_diacritics,True,True,False,False
7571,multi_train,multi,question_text_with_diacritics,True,False,False,False
7572,multi_train,multi,question_text_with_diacritics,True,False,False,False
1618,multi_train,multi,both_with_diacritics,True,True,False,False
6805,multi_train,multi,answer_missing_diacritics,True,False,False,False
6806,multi_train,multi,question_text_with_diacritics,True,False,False,False
6807,multi_train,multi,answer_missing_diacritics,True,False,False,False
9289,multi_train,multi,question_text_with_diacritics,True,False,False,False
9290,multi_train,multi,question_text_with_diacritics,True,False,False,False
9291,multi_train,multi,question_text_with_diacritics,True,False,False,False
6258,multi_train,multi,question_text_with_diacritics,True,False,False,False
6260,multi_train,multi,question_text_with_diacritics,True,False,False,False
4065,multi_train,multi,question_text_with_diacritics,True,False,False,False
4066,multi_train,multi,both_with_diacritics,True,True,False,False
1131,multi_train,multi,question_text_with_diacritics,True,False,False,False
1132,multi_train,multi,question_text_with_diacritics,True,False,False,False
1134,multi_train,multi,question_text_with_diacritics,True,False,False,False
7607,multi_train,multi,question_text_with_diacritics,True,False,False,False
7608,multi_train,multi,question_text_with_diacritics,True,False,False,False
7610,multi_train,multi,question_text_with_diacritics,True,False,False,False
7611,multi_train,multi,both_with_diacritics,True,True,False,False
2079,multi_train,multi,question_text_with_diacritics,True,False,False,False
4098,multi_train,multi,question_text_with_diacritics,True,False,False,False
4099,multi_train,multi,both_with_diacritics,True,True,False,False
4100,multi_train,multi,question_text_with_diacritics,True,False,False,False
4101,multi_train,multi,both_with_diacritics,True,True,False,False
4102,multi_train,multi,question_text_with_diacritics,True,False,False,False
7360,multi_train,multi,both_with_diacritics,True,True,False,False
4174,multi_train,multi,both_with_diacritics,True,True,False,False
4175,multi_train,multi,question_text_with_diacritics,True,False,False,False
4176,multi_train,multi,both_with_diacritics,True,True,False,False
4177,multi_train,multi,both_with_diacritics,True,True,False,False
3507,multi_train,multi,both_with_diacritics,True,True,False,False
3508,multi_train,multi,question_text_with_diacritics,True,False,False,False
3509,multi_train,multi,both_with_diacritics,True,True,False,False
3510,multi_train,multi,question_text_with_diacritics,True,False,False,False
3512,multi_train,multi,both_with_diacritics,True,True,False,False
3513,multi_train,multi,both_with_diacritics,True,True,False,False
3514,multi_train,multi,both_with_diacritics,True,True,False,False
3515,multi_train,multi,both_with_diacritics,True,True,False,False
3516,multi_train,multi,both_with_diacritics,True,True,False,False
3517,multi_train,multi,question_text_with_diacritics,True,False,False,False
3518,multi_train,multi,both_with_diacritics,True,True,False,False
314,multi_train,multi,question_text_with_diacritics,True,False,False,False
316,multi_train,multi,question_text_with_diacritics,True,False,False,False
315,multi_train,multi,question_text_with_diacritics,True,False,False,False
1378,multi_train,multi,question_text_with_diacritics,True,False,False,False
1379,multi_train,multi,both_with_diacritics,True,True,False,False
1381,multi_train,multi,question_text_with_diacritics,True,False,False,False
4761,multi_train,multi,question_text_with_diacritics,True,False,False,False
4762,multi_train,multi,both_with_diacritics,True,True,False,False
1566,multi_train,multi,both_with_diacritics,True,True,False,False
6190,multi_train,multi,question_text_with_diacritics,True,False,False,False
6453,multi_train,multi,both_with_diacritics,True,True,False,False
6456,multi_train,multi,both_with_diacritics,True,True,False,False
6457,multi_train,multi,both_with_diacritics,True,True,False,False
7338,multi_train,multi,both_with_diacritics,True,True,False,False
7339,multi_train,multi,question_text_with_diacritics,True,False,False,False
7340,multi_train,multi,both_with_diacritics,True,True,False,False
7341,multi_train,multi,both_with_diacritics,True,True,False,False
7343,multi_train,multi,both_with_diacritics,True,True,False,False
266,multi_train,multi,question_text_with_diacritics,True,False,False,False
267,multi_train,multi,question_text_with_diacritics,True,False,False,False
6127,multi_train,multi,question_text_with_diacritics,True,False,False,False
6128,multi_train,multi,question_text_with_diacritics,True,False,False,False
6129,multi_train,multi,question_text_with_diacritics,True,False,False,False
1570,multi_train,multi,question_text_with_diacritics,True,False,False,False
1571,multi_train,multi,question_text_with_diacritics,True,False,False,False
1572,multi_train,multi,both_with_diacritics,True,True,False,False
1573,multi_train,multi,question_text_with_diacritics,True,False,False,False
7603,multi_train,multi,question_text_with_diacritics,True,False,False,False
7604,multi_train,multi,both_with_diacritics,True,True,False,False
7605,multi_train,multi,question_text_with_diacritics,True,False,False,False
7606,multi_train,multi,both_with_diacritics,True,True,False,False
8096,multi_train,multi,question_text_with_diacritics,True,False,False,False
7186,multi_train,multi,both_with_diacritics,True,True,False,False
7187,multi_train,multi,question_text_with_diacritics,True,False,False,False
7188,multi_train,multi,both_with_diacritics,True,True,False,False
7192,multi_train,multi,both_with_diacritics,True,True,False,False
7194,multi_train,multi,both_with_diacritics,True,True,False,False
7190,multi_train,multi,both_with_diacritics,True,True,False,False
7191,multi_train,multi,question_text_with_diacritics,True,False,False,False
6269,multi_train,multi,question_text_with_diacritics,True,False,False,False
6270,multi_train,multi,question_text_with_diacritics,True,False,False,False
6271,multi_train,multi,question_text_with_diacritics,True,False,False,False
4747,multi_train,multi,both_with_diacritics,True,True,False,False
4748,multi_train,multi,question_text_with_diacritics,True,False,False,False
4749,multi_train,multi,answer_missing_diacritics,True,False,False,False
6182,multi_train,multi,both_with_diacritics,True,True,False,False
4893,multi_train,multi,both_with_diacritics,True,True,False,False
4894,multi_train,multi,question_text_with_diacritics,True,False,False,False
4895,multi_train,multi,question_text_with_diacritics,True,False,False,False
4899,multi_train,multi,question_text_with_diacritics,True,False,False,False
4900,multi_train,multi,both_with_diacritics,True,True,False,False
4901,multi_train,multi,question_text_with_diacritics,True,False,False,False
4902,multi_train,multi,question_text_with_diacritics,True,False,False,False
4897,multi_train,multi,both_with_diacritics,True,True,False,False
4898,multi_train,multi,both_with_diacritics,True,True,False,False
8130,multi_train,multi,question_text_with_diacritics,True,False,False,False
8131,multi_train,multi,both_with_diacritics,True,True,False,False
8132,multi_train,multi,both_with_diacritics,True,True,False,False
8133,multi_train,multi,both_with_diacritics,True,True,False,False
8134,multi_train,multi,question_text_with_diacritics,True,False,False,False
2675,multi_train,multi,question_text_with_diacritics,True,False,False,False
2676,multi_train,multi,question_text_with_diacritics,True,False,False,False
2677,multi_train,multi,question_text_with_diacritics,True,False,False,False
2678,multi_train,multi,question_text_with_diacritics,True,False,False,False
2679,multi_train,multi,question_text_with_diacritics,True,False,False,False
2682,multi_train,multi,question_text_with_diacritics,True,False,False,False
6932,multi_train,multi,both_with_diacritics,True,True,False,False
1405,multi_train,multi,question_text_with_diacritics,True,False,False,False
1406,multi_train,multi,both_with_diacritics,True,True,False,False
1407,multi_train,multi,both_with_diacritics,True,True,False,False
3858,multi_train,multi,question_text_with_diacritics,True,False,False,False
3859,multi_train,multi,both_with_diacritics,True,True,False,False
3857,multi_train,multi,question_text_with_diacritics,True,False,False,False
3861,multi_train,multi,question_text_with_diacritics,True,False,False,False
3862,multi_train,multi,both_with_diacritics,True,True,False,False
3863,multi_train,multi,question_text_with_diacritics,True,False,False,False
3864,multi_train,multi,question_text_with_diacritics,True,False,False,False
3865,multi_train,multi,both_with_diacritics,True,True,False,False
263,multi_train,multi,question_text_with_diacritics,True,False,False,False
260,multi_train,multi,question_text_with_diacritics,True,False,False,False
261,multi_train,multi,question_text_with_diacritics,True,False,False,False
262,multi_train,multi,question_text_with_diacritics,True,False,False,False
264,multi_train,multi,both_with_diacritics,True,True,False,False
337,multi_train,multi,both_with_diacritics,True,True,False,False
338,multi_train,multi,question_text_with_diacritics,True,False,False,False
340,multi_train,multi,question_text_with_diacritics,True,False,False,False
341,multi_train,multi,both_with_diacritics,True,True,False,False
342,multi_train,multi,question_text_with_diacritics,True,False,False,False
343,multi_train,multi,both_with_diacritics,True,True,False,False
344,multi_train,multi,question_text_with_diacritics,True,False,False,False
2918,multi_train,multi,both_with_diacritics,True,True,False,False
2919,multi_train,multi,both_with_diacritics,True,True,False,False
2920,multi_train,multi,question_text_with_diacritics,True,False,False,False
2921,multi_train,multi,question_text_with_diacritics,True,False,False,False
2922,multi_train,multi,question_text_with_diacritics,True,False,False,False
7698,multi_train,multi,both_with_diacritics,True,True,False,False
7699,multi_train,multi,question_text_with_diacritics,True,False,False,False
6916,multi_train,multi,both_with_diacritics,True,True,False,False
6917,multi_train,multi,question_text_with_diacritics,True,False,False,False
9244,multi_train,multi,both_with_diacritics,True,True,False,False
9245,multi_train,multi,both_with_diacritics,True,True,False,False
9246,multi_train,multi,question_text_with_diacritics,True,False,False,False
9247,multi_train,multi,both_with_diacritics,True,True,False,False
9249,multi_train,multi,both_with_diacritics,True,True,False,False
9250,multi_train,multi,both_with_diacritics,True,True,False,False
9251,multi_train,multi,both_with_diacritics,True,True,False,False
415,multi_train,multi,both_with_diacritics,True,True,False,False
416,multi_train,multi,both_with_diacritics,True,True,False,False
417,multi_train,multi,question_text_with_diacritics,True,False,False,False
418,multi_train,multi,both_with_diacritics,True,True,False,False
8272,multi_train,multi,question_text_with_diacritics,True,False,False,False
8273,multi_train,multi,question_text_with_diacritics,True,False,False,False
8274,multi_train,multi,both_with_diacritics,True,True,False,False
8275,multi_train,multi,question_text_with_diacritics,True,False,False,False
8276,multi_train,multi,question_text_with_diacritics,True,False,False,False
8104,multi_train,multi,both_with_diacritics,True,True,False,False
8106,multi_train,multi,both_with_diacritics,True,True,False,False
8108,multi_train,multi,both_with_diacritics,True,True,False,False
5616,multi_train,multi,question_text_with_diacritics,True,False,False,False
5617,multi_train,multi,both_with_diacritics,True,True,False,False
2699,multi_train,multi,question_text_with_diacritics,True,False,False,False
2700,multi_train,multi,both_with_diacritics,True,True,False,False
6906,multi_train,multi,question_text_with_diacritics,True,False,False,False
6907,multi_train,multi,both_with_diacritics,True,True,False,False
6908,multi_train,multi,both_with_diacritics,True,True,False,False
6909,multi_train,multi,both_with_diacritics,True,True,False,False
6910,multi_train,multi,both_with_diacritics,True,True,False,False
2022,multi_train,multi,question_text_with_diacritics,True,False,False,False
2023,multi_train,multi,question_text_with_diacritics,True,False,False,False
3969,multi_train,multi,question_text_with_diacritics,True,False,False,False
3971,multi_train,multi,question_text_with_diacritics,True,False,False,False
3972,multi_train,multi,both_with_diacritics,True,True,False,False
2083,multi_train,multi,question_text_with_diacritics,True,False,False,False
2085,multi_train,multi,question_text_with_diacritics,True,False,False,False
6664,multi_train,multi,question_text_with_diacritics,True,False,False,False
6665,multi_train,multi,question_text_with_diacritics,True,False,False,False
6666,multi_train,multi,both_with_diacritics,True,True,False,False
6667,multi_train,multi,question_text_with_diacritics,True,False,False,False
3023,multi_train,multi,question_text_with_diacritics,True,False,False,False
3024,multi_train,multi,question_text_with_diacritics,True,False,False,False
3025,multi_train,multi,question_text_with_diacritics,True,False,False,False
3026,multi_train,multi,question_text_with_diacritics,True,False,False,False
3020,multi_train,multi,both_with_diacritics,True,True,False,False
3021,multi_train,multi,question_text_with_diacritics,True,False,False,False
3022,multi_train,multi,question_text_with_diacritics,True,False,False,False
3015,multi_train,multi,question_text_with_diacritics,True,False,False,False
3019,multi_train,multi,question_text_with_diacritics,True,False,False,False
2846,multi_train,multi,question_text_with_diacritics,True,False,False,False
2847,multi_train,multi,question_text_with_diacritics,True,False,False,False
2848,multi_train,multi,question_text_with_diacritics,True,False,False,False
2849,multi_train,multi,both_with_diacritics,True,True,False,False
2851,multi_train,multi,both_with_diacritics,True,True,False,False
2842,multi_train,multi,both_with_diacritics,True,True,False,False
2843,multi_train,multi,question_text_with_diacritics,True,False,False,False
2844,multi_train,multi,question_text_with_diacritics,True,False,False,False
9269,multi_train,multi,question_text_with_diacritics,True,False,False,False
9270,multi_train,multi,question_text_with_diacritics,True,False,False,False
9271,multi_train,multi,question_text_with_diacritics,True,False,False,False
9272,multi_train,multi,question_text_with_diacritics,True,False,False,False
8982,multi_train,multi,question_text_with_diacritics,True,False,False,False
8983,multi_train,multi,question_text_with_diacritics,True,False,False,False
8984,multi_train,multi,question_text_with_diacritics,True,False,False,False
8972,multi_train,multi,question_text_with_diacritics,True,False,False,False
8973,multi_train,multi,both_with_diacritics,True,True,False,False
8974,multi_train,multi,question_text_with_diacritics,True,False,False,False
8975,multi_train,multi,question_text_with_diacritics,True,False,False,False
8976,multi_train,multi,question_text_with_diacritics,True,False,False,False
8977,multi_train,multi,question_text_with_diacritics,True,False,False,False
8978,multi_train,multi,question_text_with_diacritics,True,False,False,False
8980,multi_train,multi,question_text_with_diacritics,True,False,False,False
8981,multi_train,multi,question_text_with_diacritics,True,False,False,False
8979,multi_train,multi,question_text_with_diacritics,True,False,False,False
1176,multi_train,multi,question_text_with_diacritics,True,False,False,False
1177,multi_train,multi,question_text_with_diacritics,True,False,False,False
1178,multi_train,multi,question_text_with_diacritics,True,False,False,False
1258,multi_train,multi,both_with_diacritics,True,True,False,False
9192,multi_train,multi,question_text_with_diacritics,True,False,False,False
9194,multi_train,multi,both_with_diacritics,True,True,False,False
9180,multi_train,multi,both_with_diacritics,True,True,False,False
9181,multi_train,multi,answer_missing_diacritics,True,False,False,False
9182,multi_train,multi,question_text_with_diacritics,True,False,False,False
9184,multi_train,multi,question_text_with_diacritics,True,False,False,False
9187,multi_train,multi,both_with_diacritics,True,True,False,False
9188,multi_train,multi,both_with_diacritics,True,True,False,False
1441,multi_train,multi,both_with_diacritics,True,True,False,False
1442,multi_train,multi,question_text_with_diacritics,True,False,False,False
1443,multi_train,multi,question_text_with_diacritics,True,False,False,False
1444,multi_train,multi,question_text_with_diacritics,True,False,False,False
1139,multi_train,multi,answer_missing_diacritics,True,False,False,False
1142,multi_train,multi,answer_missing_diacritics,True,False,False,False
1143,multi_train,multi,both_with_diacritics,True,True,False,False
1140,multi_train,multi,question_text_with_diacritics,True,False,False,False
1141,multi_train,multi,both_with_diacritics,True,True,False,False
3349,multi_train,multi,both_with_diacritics,True,True,False,False
3350,multi_train,multi,question_text_with_diacritics,True,False,False,False
3351,multi_train,multi,both_with_diacritics,True,True,False,False
3355,multi_train,multi,question_text_with_diacritics,True,False,False,False
3356,multi_train,multi,question_text_with_diacritics,True,False,False,False
3353,multi_train,multi,both_with_diacritics,True,True,False,False
3354,multi_train,multi,question_text_with_diacritics,True,False,False,False
6201,multi_train,multi,both_with_diacritics,True,True,False,False
759,multi_train,multi,question_text_with_diacritics,True,False,False,False
762,multi_train,multi,question_text_with_diacritics,True,False,False,False
763,multi_train,multi,question_text_with_diacritics,True,False,False,False
753,multi_train,multi,question_text_with_diacritics,True,False,False,False
754,multi_train,multi,question_text_with_diacritics,True,False,False,False
755,multi_train,multi,question_text_with_diacritics,True,False,False,False
756,multi_train,multi,both_with_diacritics,True,True,False,False
758,multi_train,multi,both_with_diacritics,True,True,False,False
8277,multi_train,multi,both_with_diacritics,True,True,False,False
8278,multi_train,multi,question_text_with_diacritics,True,False,False,False
8279,multi_train,multi,question_text_with_diacritics,True,False,False,False
7125,multi_train,multi,answer_missing_diacritics,True,False,False,False
7126,multi_train,multi,question_text_with_diacritics,True,False,False,False
7128,multi_train,multi,question_text_with_diacritics,True,False,False,False
7134,multi_train,multi,question_text_with_diacritics,True,False,False,False
7135,multi_train,multi,answer_missing_diacritics,True,False,False,False
7136,multi_train,multi,answer_missing_diacritics,True,False,False,False
7130,multi_train,multi,answer_missing_diacritics,True,False,False,False
7131,multi_train,multi,question_text_with_diacritics,True,False,False,False
6726,multi_train,multi,both_with_diacritics,True,True,False,False
6727,multi_train,multi,question_text_with_diacritics,True,False,False,False
6728,multi_train,multi,question_text_with_diacritics,True,False,False,False
3399,multi_train,multi,question_text_with_diacritics,True,False,False,False
6103,multi_train,multi,both_with_diacritics,True,True,False,False
6104,multi_train,multi,question_text_with_diacritics,True,False,False,False
6105,multi_train,multi,question_text_with_diacritics,True,False,False,False
6106,multi_train,multi,question_text_with_diacritics,True,False,False,False
6107,multi_train,multi,question_text_with_diacritics,True,False,False,False
7962,multi_train,multi,both_with_diacritics,True,True,False,False
7963,multi_train,multi,both_with_diacritics,True,True,False,False
7964,multi_train,multi,both_with_diacritics,True,True,False,False
8204,multi_train,multi,question_text_with_diacritics,True,False,False,False
8206,multi_train,multi,question_text_with_diacritics,True,False,False,False
3089,multi_train,multi,question_text_with_diacritics,True,False,False,False
3093,multi_train,multi,answer_missing_diacritics,True,False,False,False
3094,multi_train,multi,question_text_with_diacritics,True,False,False,False
3095,multi_train,multi,question_text_with_diacritics,True,False,False,False
3096,multi_train,multi,question_text_with_diacritics,True,False,False,False
3090,multi_train,multi,question_text_with_diacritics,True,False,False,False
3091,multi_train,multi,both_with_diacritics,True,True,False,False
3092,multi_train,multi,answer_missing_diacritics,True,False,False,False
4245,multi_train,multi,question_text_with_diacritics,True,False,False,False
4246,multi_train,multi,both_with_diacritics,True,True,False,False
4247,multi_train,multi,both_with_diacritics,True,True,False,False
4248,multi_train,multi,both_with_diacritics,True,True,False,False
4249,multi_train,multi,both_with_diacritics,True,True,False,False
4251,multi_train,multi,question_text_with_diacritics,True,False,False,False
4253,multi_train,multi,both_with_diacritics,True,True,False,False
2381,multi_train,multi,both_with_diacritics,True,True,False,False
2382,multi_train,multi,question_text_with_diacritics,True,False,False,False
2383,multi_train,multi,both_with_diacritics,True,True,False,False
7403,multi_train,multi,question_text_with_diacritics,True,False,False,False
7405,multi_train,multi,question_text_with_diacritics,True,False,False,False
7406,multi_train,multi,question_text_with_diacritics,True,False,False,False
4029,multi_train,multi,question_text_with_diacritics,True,False,False,False
4030,multi_train,multi,question_text_with_diacritics,True,False,False,False
4031,multi_train,multi,question_text_with_diacritics,True,False,False,False
1426,multi_train,multi,question_text_with_diacritics,True,False,False,False
1427,multi_train,multi,question_text_with_diacritics,True,False,False,False
1428,multi_train,multi,both_with_diacritics,True,True,False,False
7272,multi_train,multi,both_with_diacritics,True,True,False,False
7273,multi_train,multi,both_with_diacritics,True,True,False,False
7274,multi_train,multi,question_text_with_diacritics,True,False,False,False
7276,multi_train,multi,question_text_with_diacritics,True,False,False,False
7277,multi_train,multi,question_text_with_diacritics,True,False,False,False
7282,multi_train,multi,both_with_diacritics,True,True,False,False
7269,multi_train,multi,question_text_with_diacritics,True,False,False,False
7270,multi_train,multi,both_with_diacritics,True,True,False,False
7271,multi_train,multi,question_text_with_diacritics,True,False,False,False
5621,multi_train,multi,question_text_with_diacritics,True,False,False,False
5622,multi_train,multi,question_text_with_diacritics,True,False,False,False
2109,multi_train,multi,both_with_diacritics,True,True,False,False
2113,multi_train,multi,both_with_diacritics,True,True,False,False
6058,multi_train,multi,both_with_diacritics,True,True,False,False
833,multi_train,multi,question_text_with_diacritics,True,False,False,False
835,multi_train,multi,question_text_with_diacritics,True,False,False,False
1103,multi_train,multi,both_with_diacritics,True,True,False,False
1104,multi_train,multi,both_with_diacritics,True,True,False,False
1105,multi_train,multi,question_text_with_diacritics,True,False,False,False
1106,multi_train,multi,question_text_with_diacritics,True,False,False,False
1107,multi_train,multi,both_with_diacritics,True,True,False,False
6291,multi_train,multi,both_with_diacritics,True,True,False,False
6292,multi_train,multi,question_text_with_diacritics,True,False,False,False
6809,multi_train,multi,question_text_with_diacritics,True,False,False,False
6810,multi_train,multi,question_text_with_diacritics,True,False,False,False
6811,multi_train,multi,question_text_with_diacritics,True,False,False,False
6813,multi_train,multi,question_text_with_diacritics,True,False,False,False
5199,multi_train,multi,question_text_with_diacritics,True,False,False,False
911,multi_train,multi,question_text_with_diacritics,True,False,False,False
910,multi_train,multi,question_text_with_diacritics,True,False,False,False
912,multi_train,multi,question_text_with_diacritics,True,False,False,False
913,multi_train,multi,both_with_diacritics,True,True,False,False
828,multi_train,multi,both_with_diacritics,True,True,False,False
7327,multi_train,multi,both_with_diacritics,True,True,False,False
5190,multi_train,multi,answer_missing_diacritics,True,False,False,False
5191,multi_train,multi,question_text_with_diacritics,True,False,False,False
5192,multi_train,multi,question_text_with_diacritics,True,False,False,False
5193,multi_train,multi,question_text_with_diacritics,True,False,False,False
5194,multi_train,multi,question_text_with_diacritics,True,False,False,False
5195,multi_train,multi,both_with_diacritics,True,True,False,False
