question_id,split_name,task_family,question_type,reasoning_mode
840,multi_train,multi,how_many,reasoning
836,multi_train,multi,compare,reasoning
837,multi_train,multi,how_many,reasoning
838,multi_train,multi,compare,reasoning
839,multi_train,multi,how_many,reasoning
2575,multi_train,multi,how_many,reasoning
2576,multi_train,multi,compare,reasoning
2578,multi_train,multi,how_many,reasoning
2570,multi_train,multi,compare,reasoning
2572,multi_train,multi,compare,reasoning
2573,multi_train,multi,how_many,reasoning
2574,multi_train,multi,compare,reasoning
8604,multi_train,multi,compare,reasoning
8605,multi_train,multi,compare,reasoning
8606,multi_train,multi,how_many,reasoning
8607,multi_train,multi,how_many,reasoning
7031,multi_train,multi,what,reasoning
5328,multi_train,multi,how_many,reasoning
5329,multi_train,multi,what,reasoning
9389,multi_train,multi,compare,reasoning
9390,multi_train,multi,how_many,reasoning
9391,multi_train,multi,how_many,reasoning
9392,multi_train,multi,how_many,reasoning
9393,multi_train,multi,compare,reasoning
8299,multi_train,multi,compare,reasoning
5972,multi_train,multi,which,reasoning
5974,multi_train,multi,which,reasoning
5969,multi_train,multi,how_many,reasoning
5965,multi_train,multi,which,reasoning
8887,multi_train,multi,when,reasoning
8885,multi_train,multi,which,reasoning
4327,multi_train,multi,what,reasoning
4328,multi_train,multi,what,reasoning
4329,multi_train,multi,how_many,reasoning
4330,multi_train,multi,which,reasoning
12,multi_train,multi,compare,reasoning
13,multi_train,multi,how_many,reasoning
15,multi_train,multi,how_many,reasoning
17,multi_train,multi,how_many,reasoning
14,multi_train,multi,how_many,reasoning
16,multi_train,multi,how_many,reasoning
4337,multi_train,multi,how_many,reasoning
4338,multi_train,multi,how_many,reasoning
4339,multi_train,multi,how_many,reasoning
4340,multi_train,multi,how_many,reasoning
7513,multi_train,multi,what,reasoning
4275,multi_train,multi,how_many,reasoning
4276,multi_train,multi,how_many,reasoning
4277,multi_train,multi,compare,reasoning
4278,multi_train,multi,how_many,reasoning
4279,multi_train,multi,how_many,reasoning
4271,multi_train,multi,how_many,reasoning
4272,multi_train,multi,how_many,reasoning
4273,multi_train,multi,which,reasoning
4274,multi_train,multi,compare,reasoning
1255,multi_train,multi,how_many,reasoning
1257,multi_train,multi,how_many,reasoning
7664,multi_train,multi,how_many,reasoning
8065,multi_train,multi,what,reasoning
7525,multi_train,multi,how_many,reasoning
7526,multi_train,multi,how_many,reasoning
7527,multi_train,multi,what,reasoning
3710,multi_train,multi,what,reasoning
3711,multi_train,multi,what,reasoning
3712,multi_train,multi,compare,reasoning
3714,multi_train,multi,compare,reasoning
3715,multi_train,multi,compare,reasoning
2862,multi_train,multi,how_many,reasoning
2863,multi_train,multi,compare,reasoning
2868,multi_train,multi,how_many,reasoning
2869,multi_train,multi,how_many,reasoning
2870,multi_train,multi,how_many,reasoning
2871,multi_train,multi,how_many,reasoning
2872,multi_train,multi,how_many,reasoning
2866,multi_train,multi,how_many,reasoning
2867,multi_train,multi,compare,reasoning
567,multi_train,multi,what,reasoning
571,multi_train,multi,how_many,reasoning
284,multi_train,multi,what,reasoning
285,multi_train,multi,what,reasoning
8207,multi_train,multi,what,reasoning
694,multi_train,multi,when,reasoning
695,multi_train,multi,when,reasoning
685,multi_train,multi,what,reasoning
686,multi_train,multi,what,reasoning
687,multi_train,multi,what,reasoning
688,multi_train,multi,when,reasoning
689,multi_train,multi,when,reasoning
690,multi_train,multi,when,reasoning
692,multi_train,multi,when,reasoning
693,multi_train,multi,when,reasoning
7180,multi_train,multi,how_many,reasoning
7182,multi_train,multi,what,reasoning
5544,multi_train,multi,how_many,reasoning
2647,multi_train,multi,how_many,reasoning
2651,multi_train,multi,what,reasoning
2652,multi_train,multi,how_many,reasoning
8665,multi_train,multi,how_many,reasoning
8666,multi_train,multi,which,reasoning
3057,multi_train,multi,compare,reasoning
3058,multi_train,multi,compare,reasoning
3059,multi_train,multi,how_many,reasoning
3060,multi_train,multi,which,reasoning
3061,multi_train,multi,how_many,reasoning
3062,multi_train,multi,compare,reasoning
3063,multi_train,multi,how_many,reasoning
3064,multi_train,multi,which,reasoning
3065,multi_train,multi,how_many,reasoning
3066,multi_train,multi,how_many,reasoning
3068,multi_train,multi,how_many,reasoning
3798,multi_train,multi,what,reasoning
3799,multi_train,multi,how_many,reasoning
3800,multi_train,multi,what,reasoning
3794,multi_train,multi,what,reasoning
3795,multi_train,multi,how_many,reasoning
3797,multi_train,multi,what,reasoning
650,multi_train,multi,how_many,reasoning
651,multi_train,multi,compare,reasoning
652,multi_train,multi,how_many,reasoning
653,multi_train,multi,how_many,reasoning
654,multi_train,multi,how_many,reasoning
655,multi_train,multi,how_many,reasoning
656,multi_train,multi,how_many,reasoning
658,multi_train,multi,compare,reasoning
659,multi_train,multi,compare,reasoning
660,multi_train,multi,how_many,reasoning
6383,multi_train,multi,compare,reasoning
6384,multi_train,multi,compare,reasoning
6385,multi_train,multi,compare,reasoning
5278,multi_train,multi,how_many,reasoning
5279,multi_train,multi,compare,reasoning
5280,multi_train,multi,compare,reasoning
1913,multi_train,multi,how_many,reasoning
1914,multi_train,multi,when,reasoning
1915,multi_train,multi,when,reasoning
2805,multi_train,multi,how_many,reasoning
2806,multi_train,multi,compare,reasoning
2807,multi_train,multi,compare,reasoning
2808,multi_train,multi,compare,reasoning
2809,multi_train,multi,how_many,reasoning
2810,multi_train,multi,compare,reasoning
2812,multi_train,multi,compare,reasoning
2321,multi_train,multi,how_many,reasoning
2323,multi_train,multi,how_many,reasoning
7249,multi_train,multi,which,reasoning
7250,multi_train,multi,what,reasoning
7254,multi_train,multi,how_many,reasoning
7255,multi_train,multi,what,reasoning
3184,multi_train,multi,how_many,reasoning
3185,multi_train,multi,how_many,reasoning
3181,multi_train,multi,how_many,reasoning
3182,multi_train,multi,how_many,reasoning
4028,multi_train,multi,which,reasoning
8256,multi_train,multi,compare,reasoning
8257,multi_train,multi,how_many,reasoning
8258,multi_train,multi,compare,reasoning
8259,multi_train,multi,compare,reasoning
8260,multi_train,multi,how_many,reasoning
392,multi_train,multi,compare,reasoning
393,multi_train,multi,which,reasoning
394,multi_train,multi,what,reasoning
395,multi_train,multi,how_many,reasoning
702,multi_train,multi,how_many,reasoning
703,multi_train,multi,how_many,reasoning
704,multi_train,multi,how_many,reasoning
705,multi_train,multi,compare,reasoning
706,multi_train,multi,how_many,reasoning
696,multi_train,multi,how_many,reasoning
699,multi_train,multi,compare,reasoning
700,multi_train,multi,what,reasoning
701,multi_train,multi,how_many,reasoning
709,multi_train,multi,what,reasoning
57,multi_train,multi,compare,reasoning
59,multi_train,multi,how_many,reasoning
60,multi_train,multi,how_many,reasoning
56,multi_train,multi,compare,reasoning
58,multi_train,multi,how_many,reasoning
3001,multi_train,multi,how_many,reasoning
2992,multi_train,multi,compare,reasoning
2993,multi_train,multi,how_many,reasoning
2994,multi_train,multi,compare,reasoning
2995,multi_train,multi,how_many,reasoning
2997,multi_train,multi,compare,reasoning
7907,multi_train,multi,how_many,reasoning
9456,multi_train,multi,compare,reasoning
9457,multi_train,multi,how_many,reasoning
9458,multi_train,multi,how_many,reasoning
9452,multi_train,multi,compare,reasoning
9453,multi_train,multi,how_many,reasoning
9454,multi_train,multi,how_many,reasoning
9455,multi_train,multi,compare,reasoning
9459,multi_train,multi,how_many,reasoning
9460,multi_train,multi,compare,reasoning
7634,multi_train,multi,how_many,reasoning
7635,multi_train,multi,how_many,reasoning
7636,multi_train,multi,how_many,reasoning
7637,multi_train,multi,how_many,reasoning
8184,multi_train,multi,how_many,reasoning
4616,multi_train,multi,how_many,reasoning
4617,multi_train,multi,how_many,reasoning
4618,multi_train,multi,compare,reasoning
5084,multi_train,multi,compare,reasoning
5086,multi_train,multi,what,reasoning
5087,multi_train,multi,how_many,reasoning
5088,multi_train,multi,what,reasoning
5076,multi_train,multi,how_many,reasoning
5077,multi_train,multi,compare,reasoning
5078,multi_train,multi,how_many,reasoning
5079,multi_train,multi,what,reasoning
5080,multi_train,multi,compare,reasoning
5081,multi_train,multi,what,reasoning
5082,multi_train,multi,how_many,reasoning
5869,multi_train,multi,how_many,reasoning
5870,multi_train,multi,how_many,reasoning
5872,multi_train,multi,what,reasoning
5873,multi_train,multi,how_many,reasoning
5874,multi_train,multi,how_many,reasoning
5875,multi_train,multi,how_many,reasoning
8336,multi_train,multi,compare,reasoning
8337,multi_train,multi,how_many,reasoning
1500,multi_train,multi,how_many,reasoning
1501,multi_train,multi,compare,reasoning
1502,multi_train,multi,how_many,reasoning
7598,multi_train,multi,how_many,reasoning
7599,multi_train,multi,how_many,reasoning
7600,multi_train,multi,how_many,reasoning
7601,multi_train,multi,compare,reasoning
7602,multi_train,multi,how_many,reasoning
3623,multi_train,multi,compare,reasoning
3624,multi_train,multi,compare,reasoning
3625,multi_train,multi,how_many,reasoning
3628,multi_train,multi,compare,reasoning
3629,multi_train,multi,how_many,reasoning
3630,multi_train,multi,how_many,reasoning
3632,multi_train,multi,how_many,reasoning
4230,multi_train,multi,how_many,reasoning
4231,multi_train,multi,how_many,reasoning
4232,multi_train,multi,how_many,reasoning
4234,multi_train,multi,compare,reasoning
4221,multi_train,multi,how_many,reasoning
4222,multi_train,multi,how_many,reasoning
4223,multi_train,multi,compare,reasoning
4225,multi_train,multi,how_many,reasoning
4227,multi_train,multi,compare,reasoning
4229,multi_train,multi,how_many,reasoning
1055,multi_train,multi,compare,reasoning
1056,multi_train,multi,how_many,reasoning
1057,multi_train,multi,how_many,reasoning
1388,multi_train,multi,how_many,reasoning
1389,multi_train,multi,how_many,reasoning
4489,multi_train,multi,what,reasoning
4490,multi_train,multi,how_many,reasoning
4491,multi_train,multi,what,reasoning
4488,multi_train,multi,how_many,reasoning
5196,multi_train,multi,how_many,reasoning
5197,multi_train,multi,how_many,reasoning
5198,multi_train,multi,how_many,reasoning
8948,multi_train,multi,how_many,reasoning
8949,multi_train,multi,how_many,reasoning
8950,multi_train,multi,how_many,reasoning
8951,multi_train,multi,how_many,reasoning
8953,multi_train,multi,how_many,reasoning
8956,multi_train,multi,compare,reasoning
8957,multi_train,multi,compare,reasoning
8958,multi_train,multi,how_many,reasoning
8954,multi_train,multi,how_many,reasoning
8903,multi_train,multi,how_many,reasoning
8901,multi_train,multi,what,reasoning
8902,multi_train,multi,which,reasoning
8904,multi_train,multi,how_many,reasoning
8905,multi_train,multi,what,reasoning
8906,multi_train,multi,which,reasoning
8907,multi_train,multi,how_many,reasoning
1627,multi_train,multi,how_many,reasoning
1629,multi_train,multi,what,reasoning
1630,multi_train,multi,what,reasoning
6571,multi_train,multi,what,reasoning
6572,multi_train,multi,how_many,reasoning
6573,multi_train,multi,compare,reasoning
6574,multi_train,multi,what,reasoning
148,multi_train,multi,how_many,reasoning
149,multi_train,multi,compare,reasoning
150,multi_train,multi,how_many,reasoning
151,multi_train,multi,how_many,reasoning
152,multi_train,multi,how_many,reasoning
8327,multi_train,multi,how_many,reasoning
8328,multi_train,multi,compare,reasoning
8329,multi_train,multi,how_many,reasoning
8331,multi_train,multi,how_many,reasoning
9560,multi_train,multi,how_many,reasoning
9561,multi_train,multi,compare,reasoning
9562,multi_train,multi,how_many,reasoning
9563,multi_train,multi,compare,reasoning
7221,multi_train,multi,how_many,reasoning
7222,multi_train,multi,which,lookup
7216,multi_train,multi,what,lookup
7217,multi_train,multi,how_many,reasoning
7218,multi_train,multi,how_many,reasoning
7219,multi_train,multi,what,reasoning
7224,multi_train,multi,what,reasoning
6742,multi_train,multi,what,reasoning
4447,multi_train,multi,compare,reasoning
4448,multi_train,multi,how_many,reasoning
7184,multi_train,multi,how_many,reasoning
7185,multi_train,multi,what,reasoning
6850,multi_train,multi,what,reasoning
1396,multi_train,multi,how_many,reasoning
3467,multi_train,multi,what,reasoning
3468,multi_train,multi,which,reasoning
3469,multi_train,multi,how_many,reasoning
3470,multi_train,multi,how_many,reasoning
3476,multi_train,multi,how_many,reasoning
3477,multi_train,multi,which,reasoning
3478,multi_train,multi,how_many,reasoning
3471,multi_train,multi,which,reasoning
3472,multi_train,multi,how_many,reasoning
3473,multi_train,multi,compare,reasoning
3474,multi_train,multi,how_many,reasoning
3475,multi_train,multi,how_many,reasoning
9352,multi_train,multi,what,reasoning
9354,multi_train,multi,what,reasoning
9342,multi_train,multi,how_many,reasoning
9343,multi_train,multi,what,reasoning
9344,multi_train,multi,what,reasoning
9346,multi_train,multi,what,reasoning
9347,multi_train,multi,what,reasoning
9350,multi_train,multi,what,reasoning
9351,multi_train,multi,how_many,reasoning
247,multi_train,multi,how_many,reasoning
249,multi_train,multi,how_many,reasoning
245,multi_train,multi,how_many,reasoning
246,multi_train,multi,how_many,reasoning
248,multi_train,multi,how_many,reasoning
250,multi_train,multi,compare,reasoning
2290,multi_train,multi,how_many,reasoning
4643,multi_train,multi,how_many,reasoning
4644,multi_train,multi,how_many,reasoning
4645,multi_train,multi,how_many,reasoning
4646,multi_train,multi,how_many,reasoning
6942,multi_train,multi,which,reasoning
113,multi_train,multi,how_many,reasoning
115,multi_train,multi,how_many,reasoning
6872,multi_train,multi,how_many,reasoning
6873,multi_train,multi,how_many,reasoning
4647,multi_train,multi,how_many,reasoning
4648,multi_train,multi,which,reasoning
4649,multi_train,multi,how_many,reasoning
1904,multi_train,multi,what,reasoning
1905,multi_train,multi,how_many,reasoning
1906,multi_train,multi,how_many,reasoning
7861,multi_train,multi,what,reasoning
7863,multi_train,multi,how_many,reasoning
1146,multi_train,multi,how_many,reasoning
1149,multi_train,multi,how_many,reasoning
8235,multi_train,multi,what,reasoning
8236,multi_train,multi,how_many,reasoning
8237,multi_train,multi,how_many,reasoning
6550,multi_train,multi,how_many,reasoning
1828,multi_train,multi,compare,reasoning
1829,multi_train,multi,how_many,reasoning
1830,multi_train,multi,how_many,reasoning
1831,multi_train,multi,how_many,reasoning
1832,multi_train,multi,compare,reasoning
8499,multi_train,multi,compare,reasoning
8500,multi_train,multi,how_many,reasoning
8505,multi_train,multi,how_many,reasoning
8507,multi_train,multi,how_many,reasoning
8501,multi_train,multi,how_many,reasoning
8502,multi_train,multi,compare,reasoning
8503,multi_train,multi,compare,reasoning
8504,multi_train,multi,how_many,reasoning
3520,multi_train,multi,compare,reasoning
3521,multi_train,multi,how_many,reasoning
3522,multi_train,multi,how_many,reasoning
3523,multi_train,multi,how_many,reasoning
3524,multi_train,multi,how_many,reasoning
3528,multi_train,multi,how_many,reasoning
3530,multi_train,multi,how_many,reasoning
7631,multi_train,multi,how_many,reasoning
7632,multi_train,multi,how_many,reasoning
7633,multi_train,multi,compare,reasoning
5330,multi_train,multi,what,reasoning
5331,multi_train,multi,what,reasoning
5332,multi_train,multi,how_many,reasoning
6461,multi_train,multi,which,reasoning
6463,multi_train,multi,compare,reasoning
3702,multi_train,multi,what,reasoning
3704,multi_train,multi,compare,reasoning
3705,multi_train,multi,what,reasoning
7212,multi_train,multi,how_many,reasoning
7209,multi_train,multi,compare,reasoning
6968,multi_train,multi,how_many,reasoning
4193,multi_train,multi,what,reasoning
5527,multi_train,multi,how_many,reasoning
5528,multi_train,multi,compare,reasoning
5529,multi_train,multi,compare,reasoning
5530,multi_train,multi,how_many,reasoning
9436,multi_train,multi,how_many,reasoning
9437,multi_train,multi,how_many,reasoning
9432,multi_train,multi,compare,reasoning
9434,multi_train,multi,how_many,reasoning
9426,multi_train,multi,how_many,reasoning
9427,multi_train,multi,compare,reasoning
9428,multi_train,multi,how_many,reasoning
9429,multi_train,multi,how_many,reasoning
9430,multi_train,multi,how_many,reasoning
9431,multi_train,multi,how_many,reasoning
390,multi_train,multi,how_many,reasoning
391,multi_train,multi,how_many,reasoning
8060,multi_train,multi,which,reasoning
8061,multi_train,multi,how_many,reasoning
8062,multi_train,multi,how_many,reasoning
6842,multi_train,multi,how_many,reasoning
9264,multi_train,multi,how_many,reasoning
9265,multi_train,multi,compare,reasoning
9266,multi_train,multi,compare,reasoning
9267,multi_train,multi,how_many,reasoning
9268,multi_train,multi,compare,reasoning
8683,multi_train,multi,how_many,reasoning
8684,multi_train,multi,compare,reasoning
8686,multi_train,multi,how_many,reasoning
8687,multi_train,multi,how_many,reasoning
953,multi_train,multi,how_many,reasoning
954,multi_train,multi,how_many,reasoning
955,multi_train,multi,how_many,reasoning
6437,multi_train,multi,compare,reasoning
6439,multi_train,multi,how_many,reasoning
4456,multi_train,multi,how_many,reasoning
4457,multi_train,multi,compare,reasoning
4458,multi_train,multi,how_many,reasoning
4459,multi_train,multi,how_many,reasoning
6399,multi_train,multi,what,reasoning
6308,multi_train,multi,how_many,reasoning
6646,multi_train,multi,how_many,reasoning
6647,multi_train,multi,what,reasoning
1371,multi_train,multi,how_many,reasoning
1372,multi_train,multi,how_many,reasoning
1373,multi_train,multi,how_many,reasoning
1374,multi_train,multi,what,reasoning
5598,multi_train,multi,how_many,reasoning
5599,multi_train,multi,which,lookup
5600,multi_train,multi,which,reasoning
5601,multi_train,multi,which,reasoning
1197,multi_train,multi,how_many,reasoning
1195,multi_train,multi,how_many,reasoning
1196,multi_train,multi,how_many,reasoning
1198,multi_train,multi,how_many,reasoning
1267,multi_train,multi,what,reasoning
1268,multi_train,multi,what,reasoning
1269,multi_train,multi,how_many,reasoning
1270,multi_train,multi,how_many,reasoning
5366,multi_train,multi,how_many,reasoning
5371,multi_train,multi,how_many,reasoning
9327,multi_train,multi,how_many,reasoning
9329,multi_train,multi,how_many,reasoning
9330,multi_train,multi,how_many,reasoning
9331,multi_train,multi,how_many,reasoning
6076,multi_train,multi,what,reasoning
6077,multi_train,multi,what,reasoning
6078,multi_train,multi,compare,reasoning
6240,multi_train,multi,other,reasoning
6242,multi_train,multi,how_many,reasoning
9262,multi_train,multi,how_many,reasoning
9263,multi_train,multi,which,reasoning
6372,multi_train,multi,what,reasoning
6373,multi_train,multi,how_many,reasoning
6374,multi_train,multi,which,reasoning
4844,multi_train,multi,how_many,reasoning
4845,multi_train,multi,compare,reasoning
4846,multi_train,multi,what,reasoning
4847,multi_train,multi,how_many,reasoning
4848,multi_train,multi,compare,reasoning
4849,multi_train,multi,what,reasoning
6336,multi_train,multi,how_many,reasoning
6337,multi_train,multi,what,reasoning
6338,multi_train,multi,compare,reasoning
7967,multi_train,multi,which,reasoning
7968,multi_train,multi,which,reasoning
7969,multi_train,multi,which,reasoning
7970,multi_train,multi,how_many,reasoning
7971,multi_train,multi,compare,reasoning
7972,multi_train,multi,how_many,reasoning
1517,multi_train,multi,compare,reasoning
1519,multi_train,multi,how_many,reasoning
1520,multi_train,multi,how_many,reasoning
1521,multi_train,multi,how_many,reasoning
976,multi_train,multi,how_many,reasoning
977,multi_train,multi,how_many,reasoning
978,multi_train,multi,how_many,reasoning
979,multi_train,multi,how_many,reasoning
2292,multi_train,multi,how_many,reasoning
2293,multi_train,multi,how_many,reasoning
2294,multi_train,multi,how_many,reasoning
2295,multi_train,multi,how_many,reasoning
5668,multi_train,multi,which,reasoning
5669,multi_train,multi,which,reasoning
5671,multi_train,multi,how_many,reasoning
5672,multi_train,multi,which,reasoning
5670,multi_train,multi,how_many,reasoning
4763,multi_train,multi,compare,reasoning
4764,multi_train,multi,compare,reasoning
4765,multi_train,multi,how_many,reasoning
4766,multi_train,multi,how_many,reasoning
4767,multi_train,multi,how_many,reasoning
1840,multi_train,multi,how_many,reasoning
1841,multi_train,multi,how_many,reasoning
1842,multi_train,multi,compare,reasoning
1843,multi_train,multi,how_many,reasoning
7691,multi_train,multi,how_many,reasoning
7692,multi_train,multi,how_many,reasoning
7693,multi_train,multi,compare,reasoning
7694,multi_train,multi,how_many,reasoning
5429,multi_train,multi,compare,reasoning
5430,multi_train,multi,how_many,reasoning
5431,multi_train,multi,how_many,reasoning
5432,multi_train,multi,how_many,reasoning
6889,multi_train,multi,how_many,reasoning
6890,multi_train,multi,when,reasoning
4302,multi_train,multi,how_many,reasoning
5994,multi_train,multi,which,reasoning
5996,multi_train,multi,how_many,reasoning
5997,multi_train,multi,which,reasoning
5998,multi_train,multi,compare,reasoning
5999,multi_train,multi,how_many,reasoning
6000,multi_train,multi,how_many,reasoning
5589,multi_train,multi,compare,reasoning
5590,multi_train,multi,how_many,reasoning
5591,multi_train,multi,how_many,reasoning
7673,multi_train,multi,when,reasoning
7675,multi_train,multi,how_many,reasoning
7676,multi_train,multi,how_many,reasoning
9038,multi_train,multi,how_many,reasoning
9039,multi_train,multi,what,reasoning
9040,multi_train,multi,compare,reasoning
9041,multi_train,multi,what,reasoning
9042,multi_train,multi,which,reasoning
9036,multi_train,multi,how_many,reasoning
9037,multi_train,multi,how_many,reasoning
9043,multi_train,multi,what,reasoning
9044,multi_train,multi,how_many,reasoning
9045,multi_train,multi,compare,reasoning
9046,multi_train,multi,what,reasoning
8586,multi_train,multi,how_many,reasoning
8587,multi_train,multi,how_many,reasoning
8590,multi_train,multi,compare,reasoning
8591,multi_train,multi,how_many,reasoning
8592,multi_train,multi,how_many,reasoning
8593,multi_train,multi,how_many,reasoning
8594,multi_train,multi,how_many,reasoning
8596,multi_train,multi,how_many,reasoning
7774,multi_train,multi,how_many,reasoning
7775,multi_train,multi,how_many,reasoning
7776,multi_train,multi,how_many,reasoning
5941,multi_train,multi,how_many,reasoning
5942,multi_train,multi,how_many,reasoning
5943,multi_train,multi,how_many,reasoning
8339,multi_train,multi,how_many,reasoning
8340,multi_train,multi,compare,reasoning
1951,multi_train,multi,how_many,reasoning
1952,multi_train,multi,what,reasoning
1953,multi_train,multi,what,reasoning
1584,multi_train,multi,how_many,reasoning
2981,multi_train,multi,how_many,reasoning
2983,multi_train,multi,how_many,reasoning
2984,multi_train,multi,how_many,reasoning
2975,multi_train,multi,how_many,reasoning
2978,multi_train,multi,compare,reasoning
2988,multi_train,multi,how_many,reasoning
4884,multi_train,multi,compare,reasoning
4886,multi_train,multi,how_many,reasoning
4878,multi_train,multi,how_many,reasoning
4879,multi_train,multi,compare,reasoning
4880,multi_train,multi,how_many,reasoning
4882,multi_train,multi,count,reasoning
4883,multi_train,multi,compare,reasoning
4887,multi_train,multi,how_many,reasoning
4889,multi_train,multi,how_many,reasoning
4890,multi_train,multi,how_many,reasoning
4891,multi_train,multi,compare,reasoning
4892,multi_train,multi,compare,reasoning
3731,multi_train,multi,how_many,reasoning
3732,multi_train,multi,how_many,reasoning
3733,multi_train,multi,how_many,reasoning
4825,multi_train,multi,compare,reasoning
4826,multi_train,multi,how_many,reasoning
4827,multi_train,multi,how_many,reasoning
1770,multi_train,multi,how_many,reasoning
1771,multi_train,multi,how_many,reasoning
1772,multi_train,multi,compare,reasoning
4015,multi_train,multi,how_many,reasoning
4016,multi_train,multi,compare,reasoning
4017,multi_train,multi,how_many,reasoning
4018,multi_train,multi,compare,reasoning
4019,multi_train,multi,how_many,reasoning
6992,multi_train,multi,how_many,reasoning
779,multi_train,multi,which,reasoning
780,multi_train,multi,when,reasoning
781,multi_train,multi,when,reasoning
782,multi_train,multi,compare,reasoning
783,multi_train,multi,which,reasoning
784,multi_train,multi,when,reasoning
776,multi_train,multi,how_many,reasoning
777,multi_train,multi,compare,reasoning
778,multi_train,multi,when,reasoning
2966,multi_train,multi,compare,reasoning
2967,multi_train,multi,how_many,reasoning
2969,multi_train,multi,how_many,reasoning
2971,multi_train,multi,how_many,reasoning
2972,multi_train,multi,how_many,reasoning
982,multi_train,multi,compare,reasoning
983,multi_train,multi,how_many,reasoning
984,multi_train,multi,which,reasoning
6836,multi_train,multi,how_many,reasoning
6837,multi_train,multi,compare,reasoning
6839,multi_train,multi,how_many,reasoning
6840,multi_train,multi,how_many,reasoning
1787,multi_train,multi,how_many,reasoning
1788,multi_train,multi,how_many,reasoning
1789,multi_train,multi,how_many,reasoning
318,multi_train,multi,what,reasoning
319,multi_train,multi,what,reasoning
5022,multi_train,multi,how_many,reasoning
5023,multi_train,multi,how_many,reasoning
5024,multi_train,multi,how_many,reasoning
5025,multi_train,multi,how_many,reasoning
5026,multi_train,multi,how_many,reasoning
5027,multi_train,multi,how_many,reasoning
5019,multi_train,multi,how_many,reasoning
5020,multi_train,multi,which,reasoning
5021,multi_train,multi,how_many,reasoning
5013,multi_train,multi,compare,reasoning
5014,multi_train,multi,how_many,reasoning
5015,multi_train,multi,how_many,reasoning
5016,multi_train,multi,how_many,reasoning
5017,multi_train,multi,compare,reasoning
5018,multi_train,multi,compare,reasoning
2766,multi_train,multi,compare,reasoning
2767,multi_train,multi,how_many,reasoning
2768,multi_train,multi,how_many,reasoning
2769,multi_train,multi,compare,reasoning
2760,multi_train,multi,how_many,reasoning
2761,multi_train,multi,how_many,reasoning
2763,multi_train,multi,how_many,reasoning
2765,multi_train,multi,compare,reasoning
1901,multi_train,multi,compare,reasoning
1902,multi_train,multi,how_many,reasoning
1903,multi_train,multi,how_many,reasoning
7751,multi_train,multi,how_many,reasoning
7753,multi_train,multi,how_many,reasoning
8882,multi_train,multi,how_many,reasoning
8884,multi_train,multi,how_many,reasoning
221,multi_train,multi,compare,reasoning
223,multi_train,multi,when,reasoning
224,multi_train,multi,how_many,reasoning
225,multi_train,multi,how_many,reasoning
4429,multi_train,multi,how_many,reasoning
1247,multi_train,multi,how_many,reasoning
1248,multi_train,multi,how_many,reasoning
5433,multi_train,multi,how_many,reasoning
5435,multi_train,multi,which,reasoning
5436,multi_train,multi,compare,reasoning
8199,multi_train,multi,compare,reasoning
8200,multi_train,multi,how_many,reasoning
2060,multi_train,multi,how_many,reasoning
8544,multi_train,multi,how_many,reasoning
8545,multi_train,multi,compare,reasoning
8546,multi_train,multi,compare,reasoning
8547,multi_train,multi,how_many,reasoning
8548,multi_train,multi,how_many,reasoning
8549,multi_train,multi,how_many,reasoning
8551,multi_train,multi,how_many,reasoning
930,multi_train,multi,how_many,reasoning
933,multi_train,multi,how_many,reasoning
3682,multi_train,multi,which,reasoning
3683,multi_train,multi,which,reasoning
3684,multi_train,multi,compare,reasoning
3685,multi_train,multi,what,reasoning
875,multi_train,multi,which,reasoning
876,multi_train,multi,how_many,reasoning
2457,multi_train,multi,compare,reasoning
2459,multi_train,multi,what,reasoning
2466,multi_train,multi,compare,reasoning
2467,multi_train,multi,how_many,reasoning
2468,multi_train,multi,how_many,reasoning
2462,multi_train,multi,compare,reasoning
2463,multi_train,multi,compare,reasoning
2465,multi_train,multi,how_many,reasoning
1348,multi_train,multi,what,reasoning
1349,multi_train,multi,how_many,reasoning
1350,multi_train,multi,what,reasoning
7025,multi_train,multi,what,reasoning
7026,multi_train,multi,what,reasoning
4687,multi_train,multi,what,reasoning
4688,multi_train,multi,what,reasoning
2553,multi_train,multi,compare,reasoning
2556,multi_train,multi,compare,reasoning
2557,multi_train,multi,how_many,reasoning
2549,multi_train,multi,how_many,reasoning
2550,multi_train,multi,compare,reasoning
2551,multi_train,multi,how_many,reasoning
2552,multi_train,multi,compare,reasoning
4963,multi_train,multi,how_many,reasoning
4964,multi_train,multi,how_many,reasoning
4965,multi_train,multi,how_many,reasoning
4966,multi_train,multi,how_many,reasoning
4967,multi_train,multi,how_many,reasoning
4958,multi_train,multi,how_many,reasoning
4960,multi_train,multi,how_many,reasoning
4961,multi_train,multi,compare,reasoning
4962,multi_train,multi,compare,reasoning
2873,multi_train,multi,how_many,reasoning
2874,multi_train,multi,how_many,reasoning
2875,multi_train,multi,compare,reasoning
2879,multi_train,multi,compare,reasoning
2880,multi_train,multi,compare,reasoning
2881,multi_train,multi,how_many,reasoning
2882,multi_train,multi,how_many,reasoning
2876,multi_train,multi,how_many,reasoning
2877,multi_train,multi,how_many,reasoning
2878,multi_train,multi,how_many,reasoning
6354,multi_train,multi,what,reasoning
6357,multi_train,multi,compare,reasoning
1531,multi_train,multi,compare,reasoning
1532,multi_train,multi,how_many,reasoning
1534,multi_train,multi,how_many,reasoning
1535,multi_train,multi,how_many,reasoning
